PID	App. Year	Improvements	Land	Total	CollectedOn
686	2021	0	11600	11600	2024-11-26
688	2023	2600	47600	50200	2024-11-26
688	2022	2600	47600	50200	2024-11-26
688	2021	2600	47600	50200	2024-11-26
689	2023	281400	207100	488500	2024-11-26
689	2022	309800	207100	516900	2024-11-26
689	2021	301300	207100	508400	2024-11-26
690	2023	726400	200500	926900	2024-11-26
690	2022	726400	200500	926900	2024-11-26
690	2021	726400	200500	926900	2024-11-26
691	2023	400600	265800	666400	2024-11-26
691	2022	400600	265800	666400	2024-11-26
691	2021	400600	265800	666400	2024-11-26
692	2023	578500	227500	806000	2024-11-26
692	2022	578500	227500	806000	2024-11-26
692	2021	578500	227500	806000	2024-11-26
694	2023	192900	152200	345100	2024-11-26
694	2022	192900	152200	345100	2024-11-26
694	2021	191000	152200	343200	2024-11-26
695	2023	179300	193800	373100	2024-11-26
695	2022	179300	193800	373100	2024-11-26
695	2021	179300	193800	373100	2024-11-26
696	2023	324100	191200	515300	2024-11-26
696	2022	324100	191200	515300	2024-11-26
696	2021	301800	191200	493000	2024-11-26
697	2023	227900	214600	442500	2024-11-26
697	2022	227900	214600	442500	2024-11-26
697	2021	227900	214600	442500	2024-11-26
698	2023	486500	179200	665700	2024-11-26
698	2022	486500	179200	665700	2024-11-26
698	2021	486500	179200	665700	2024-11-26
700	2023	48900	77600	126500	2024-11-26
700	2022	48900	77600	126500	2024-11-26
700	2021	48900	77600	126500	2024-11-26
701	2023	211800	176600	388400	2024-11-26
701	2022	208100	176600	384700	2024-11-26
701	2021	208100	176600	384700	2024-11-26
702	2023	216000	149500	365500	2024-11-26
702	2022	216000	149500	365500	2024-11-26
702	2021	216000	149500	365500	2024-11-26
703	2023	66400	191800	258200	2024-11-26
703	2022	66400	191800	258200	2024-11-26
703	2021	66400	191800	258200	2024-11-26
704	2023	146600	149000	295600	2024-11-26
704	2022	146600	149000	295600	2024-11-26
704	2021	146600	149000	295600	2024-11-26
705	2023	2000	8800	10800	2024-11-26
705	2022	2000	8800	10800	2024-11-26
705	2021	2000	8800	10800	2024-11-26
706	2023	213600	196500	410100	2024-11-26
706	2022	213600	196500	410100	2024-11-26
706	2021	213600	196500	410100	2024-11-26
707	2023	210800	170800	381600	2024-11-26
707	2022	210800	170800	381600	2024-11-26
707	2021	210800	170800	381600	2024-11-26
708	2023	144900	157600	302500	2024-11-26
708	2022	144900	157600	302500	2024-11-26
708	2021	144900	157600	302500	2024-11-26
711	2023	162700	125900	288600	2024-11-26
711	2022	162700	125900	288600	2024-11-26
711	2021	162700	125900	288600	2024-11-26
717	2023	0	447800	447800	2024-11-26
717	2022	0	447800	447800	2024-11-26
717	2021	0	447800	447800	2024-11-26
719	2023	347200	280700	627900	2024-11-26
719	2022	347200	280700	627900	2024-11-26
719	2021	341500	280700	622200	2024-11-26
720	2023	213000	175200	388200	2024-11-26
720	2022	213000	175200	388200	2024-11-26
720	2021	213000	175200	388200	2024-11-26
723	2023	262400	145600	408000	2024-11-26
723	2022	249500	145600	395100	2024-11-26
723	2021	209100	145600	354700	2024-11-26
724	2023	0	445500	445500	2024-11-26
724	2022	0	466700	466700	2024-11-26
724	2021	0	466700	466700	2024-11-26
725	2023	446600	301400	748000	2024-11-26
725	2022	446600	301400	748000	2024-11-26
725	2021	446600	301400	748000	2024-11-26
734	2023	559500	267700	827200	2024-11-26
734	2022	559500	267700	827200	2024-11-26
734	2021	559500	267700	827200	2024-11-26
735	2023	0	258100	258100	2024-11-26
735	2022	0	258100	258100	2024-11-26
735	2021	0	270500	270500	2024-11-26
736	2023	1054700	284700	1339400	2024-11-26
736	2022	1054700	284700	1339400	2024-11-26
736	2021	1054700	284700	1339400	2024-11-26
737	2023	854300	389700	1244000	2024-11-26
737	2022	854300	389700	1244000	2024-11-26
737	2021	854300	389700	1244000	2024-11-26
738	2023	375400	271100	646500	2024-11-26
738	2022	375400	271100	646500	2024-11-26
738	2021	375400	271100	646500	2024-11-26
739	2023	420500	329500	750000	2024-11-26
739	2022	471700	329500	801200	2024-11-26
739	2021	540400	329500	869900	2024-11-26
740	2023	668000	334400	1002400	2024-11-26
740	2022	668000	334400	1002400	2024-11-26
740	2021	668000	334400	1002400	2024-11-26
741	2023	136000	320100	456100	2024-11-26
741	2022	136000	320100	456100	2024-11-26
741	2021	146100	363400	509500	2024-11-26
742	2023	602000	344800	946800	2024-11-26
742	2022	602000	344800	946800	2024-11-26
742	2021	602000	344800	946800	2024-11-26
743	2023	254600	268600	523200	2024-11-26
743	2022	258000	268600	526600	2024-11-26
743	2021	256800	294500	551300	2024-11-26
744	2023	330000	352900	682900	2024-11-26
744	2022	525500	352900	878400	2024-11-26
744	2021	525500	352900	878400	2024-11-26
745	2023	0	273700	273700	2024-11-26
745	2022	0	273700	273700	2024-11-26
745	2021	0	273700	273700	2024-11-26
746	2023	657300	297600	954900	2024-11-26
746	2022	657300	297600	954900	2024-11-26
746	2021	657300	297600	954900	2024-11-26
747	2023	456000	330800	786800	2024-11-26
747	2022	454400	330800	785200	2024-11-26
747	2021	394000	330800	724800	2024-11-26
748	2023	424400	417700	842100	2024-11-26
748	2022	424400	417700	842100	2024-11-26
748	2021	424400	417700	842100	2024-11-26
749	2023	1062400	588700	1651100	2024-11-26
749	2022	1062400	588700	1651100	2024-11-26
749	2021	1062400	588700	1651100	2024-11-26
750	2023	1008100	272500	1280600	2024-11-26
750	2022	1008100	272500	1280600	2024-11-26
750	2021	926200	272500	1198700	2024-11-26
751	2023	311800	228100	539900	2024-11-26
751	2022	311800	228100	539900	2024-11-26
751	2021	299700	228100	527800	2024-11-26
752	2023	335600	256700	592300	2024-11-26
752	2022	335600	256700	592300	2024-11-26
752	2021	335600	256700	592300	2024-11-26
753	2023	475900	560300	1036200	2024-11-26
753	2022	475900	560300	1036200	2024-11-26
753	2021	475900	560300	1036200	2024-11-26
754	2023	506500	426100	932600	2024-11-26
754	2022	506500	426100	932600	2024-11-26
754	2021	506500	426100	932600	2024-11-26
755	2023	173500	173400	346900	2024-11-26
755	2022	173500	173400	346900	2024-11-26
755	2021	167000	173400	340400	2024-11-26
756	2023	363200	548200	911400	2024-11-26
756	2022	363200	548200	911400	2024-11-26
756	2021	363200	548200	911400	2024-11-26
757	2023	0	251800	251800	2024-11-26
757	2022	0	251800	251800	2024-11-26
757	2021	0	251800	251800	2024-11-26
758	2023	122500	223700	346200	2024-11-26
758	2022	122500	223700	346200	2024-11-26
758	2021	122500	223700	346200	2024-11-26
759	2023	103400	177900	281300	2024-11-26
759	2022	103400	177900	281300	2024-11-26
759	2021	103400	177900	281300	2024-11-26
760	2023	0	289600	289600	2024-11-26
760	2022	0	289600	289600	2024-11-26
760	2021	0	289600	289600	2024-11-26
762	2023	0	181700	181700	2024-11-26
762	2022	0	181700	181700	2024-11-26
762	2021	0	181700	181700	2024-11-26
764	2023	53400	141100	194500	2024-11-26
764	2022	53400	141100	194500	2024-11-26
764	2021	53400	141100	194500	2024-11-26
765	2023	313700	158200	471900	2024-11-26
765	2022	313700	222400	536100	2024-11-26
765	2021	313700	222400	536100	2024-11-26
767	2023	8700	483700	492400	2024-11-26
767	2022	8700	483700	492400	2024-11-26
767	2021	8700	483700	492400	2024-11-26
768	2023	639200	215800	855000	2024-11-26
768	2022	639200	215800	855000	2024-11-26
768	2021	627900	215800	843700	2024-11-26
769	2023	195800	149200	345000	2024-11-26
769	2022	195800	149200	345000	2024-11-26
769	2021	195800	149200	345000	2024-11-26
770	2023	0	269900	269900	2024-11-26
770	2022	0	269900	269900	2024-11-26
770	2021	0	269900	269900	2024-11-26
771	2023	283000	205900	488900	2024-11-26
771	2022	283000	205900	488900	2024-11-26
771	2021	283000	205900	488900	2024-11-26
772	2023	256700	176600	433300	2024-11-26
772	2022	256700	176600	433300	2024-11-26
772	2021	256700	176600	433300	2024-11-26
773	2023	0	142900	142900	2024-11-26
773	2022	0	142900	142900	2024-11-26
773	2021	0	142900	142900	2024-11-26
774	2023	161200	147700	308900	2024-11-26
774	2022	161200	147700	308900	2024-11-26
774	2021	161200	147700	308900	2024-11-26
775	2023	127300	164800	292100	2024-11-26
775	2022	127300	164800	292100	2024-11-26
775	2021	127300	164800	292100	2024-11-26
776	2023	404000	206900	610900	2024-11-26
776	2022	404000	206900	610900	2024-11-26
776	2021	404000	206900	610900	2024-11-26
782	2023	831100	401000	1232100	2024-11-26
782	2022	831100	401000	1232100	2024-11-26
782	2021	831100	401000	1232100	2024-11-26
783	2023	94200	152700	246900	2024-11-26
783	2022	94200	152700	246900	2024-11-26
783	2021	94200	152700	246900	2024-11-26
784	2023	11200	149400	160600	2024-11-26
784	2022	11200	149400	160600	2024-11-26
784	2021	11200	149400	160600	2024-11-26
785	2023	857100	551300	1408400	2024-11-26
785	2022	857100	551300	1408400	2024-11-26
785	2021	857100	551300	1408400	2024-11-26
786	2023	484200	382900	867100	2024-11-26
786	2022	484200	382900	867100	2024-11-26
786	2021	484200	382900	867100	2024-11-26
787	2023	238800	166500	405300	2024-11-26
787	2022	238800	166500	405300	2024-11-26
787	2021	238800	166500	405300	2024-11-26
788	2023	136300	156300	292600	2024-11-26
788	2022	136300	156300	292600	2024-11-26
788	2021	136300	156300	292600	2024-11-26
789	2023	288700	222700	511400	2024-11-26
789	2022	288700	222700	511400	2024-11-26
789	2021	273500	222700	496200	2024-11-26
792	2023	413000	181300	594300	2024-11-26
792	2022	413000	181300	594300	2024-11-26
792	2021	413000	181300	594300	2024-11-26
793	2023	0	268100	268100	2024-11-26
793	2022	0	268100	268100	2024-11-26
793	2021	0	268100	268100	2024-11-26
795	2023	236000	161200	397200	2024-11-26
795	2022	236000	161200	397200	2024-11-26
795	2021	236000	161200	397200	2024-11-26
796	2023	55500	94000	149500	2024-11-26
796	2022	55500	94000	149500	2024-11-26
796	2021	55500	94000	149500	2024-11-26
797	2023	535400	214900	750300	2024-11-26
797	2022	535400	214900	750300	2024-11-26
797	2021	535400	214900	750300	2024-11-26
798	2023	5400	457100	462500	2024-11-26
798	2022	5400	457100	462500	2024-11-26
798	2021	5400	457100	462500	2024-11-26
799	2023	375900	182900	558800	2024-11-26
799	2022	375900	182900	558800	2024-11-26
799	2021	375900	182900	558800	2024-11-26
800	2023	1185500	377100	1562600	2024-11-26
800	2022	1185500	377100	1562600	2024-11-26
800	2021	1185500	377100	1562600	2024-11-26
801	2023	395700	679100	1074800	2024-11-26
801	2022	395700	679100	1074800	2024-11-26
801	2021	395700	679100	1074800	2024-11-26
804	2023	453900	446200	900100	2024-11-26
804	2022	453900	446200	900100	2024-11-26
804	2021	453900	446200	900100	2024-11-26
806	2023	715100	336900	1052000	2024-11-26
806	2022	715100	336900	1052000	2024-11-26
806	2021	715100	336900	1052000	2024-11-26
807	2023	0	722500	722500	2024-11-26
807	2022	0	722500	722500	2024-11-26
807	2021	0	722500	722500	2024-11-26
808	2023	268500	184100	452600	2024-11-26
808	2022	268500	184100	452600	2024-11-26
808	2021	268500	184100	452600	2024-11-26
809	2023	194900	182800	377700	2024-11-26
809	2022	194900	182800	377700	2024-11-26
809	2021	194900	182800	377700	2024-11-26
810	2023	747800	384400	1132200	2024-11-26
810	2022	747800	384400	1132200	2024-11-26
810	2021	747800	384400	1132200	2024-11-26
811	2023	17300	352400	369700	2024-11-26
811	2022	17300	352400	369700	2024-11-26
811	2021	17300	352400	369700	2024-11-26
812	2023	225800	182600	408400	2024-11-26
812	2022	261500	214500	476000	2024-11-26
812	2021	256800	214500	471300	2024-11-26
814	2023	494100	176200	670300	2024-11-26
814	2022	494100	176200	670300	2024-11-26
814	2021	494100	176200	670300	2024-11-26
815	2023	378600	252100	630700	2024-11-26
815	2022	378600	252100	630700	2024-11-26
815	2021	378600	252100	630700	2024-11-26
816	2023	641800	303400	945200	2024-11-26
816	2022	611800	303400	915200	2024-11-26
816	2021	611800	303400	915200	2024-11-26
820	2023	954300	279300	1233600	2024-11-26
820	2022	954300	279300	1233600	2024-11-26
820	2021	954300	279300	1233600	2024-11-26
821	2023	0	243100	243100	2024-11-26
821	2022	0	243100	243100	2024-11-26
821	2021	0	243100	243100	2024-11-26
824	2023	38200	190600	228800	2024-11-26
824	2022	38200	190600	228800	2024-11-26
824	2021	38200	190600	228800	2024-11-26
826	2023	301900	308300	610200	2024-11-26
826	2022	301900	308300	610200	2024-11-26
826	2021	301900	308300	610200	2024-11-26
827	2023	749700	900000	1649700	2024-11-26
827	2022	749700	900000	1649700	2024-11-26
827	2021	749700	900000	1649700	2024-11-26
829	2023	393900	358200	752100	2024-11-26
829	2022	393900	358200	752100	2024-11-26
829	2021	393900	358200	752100	2024-11-26
830	2023	159900	138800	298700	2024-11-26
830	2022	159900	138800	298700	2024-11-26
830	2021	159900	138800	298700	2024-11-26
831	2023	1136400	699600	1836000	2024-11-26
831	2022	1136400	699600	1836000	2024-11-26
831	2021	1136400	699600	1836000	2024-11-26
832	2023	0	100800	100800	2024-11-26
832	2022	0	100800	100800	2024-11-26
832	2021	0	100800	100800	2024-11-26
833	2023	342900	180000	522900	2024-11-26
833	2022	342900	180000	522900	2024-11-26
833	2021	392400	180000	572400	2024-11-26
834	2023	156300	120200	276500	2024-11-26
834	2022	156300	120200	276500	2024-11-26
834	2021	156300	120200	276500	2024-11-26
835	2023	342000	236200	578200	2024-11-26
835	2022	342000	236200	578200	2024-11-26
835	2021	342000	236200	578200	2024-11-26
836	2023	0	258500	258500	2024-11-26
836	2022	0	258500	258500	2024-11-26
836	2021	0	258500	258500	2024-11-26
837	2023	499700	245900	745600	2024-11-26
837	2022	498200	245900	744100	2024-11-26
837	2021	484200	245900	730100	2024-11-26
838	2023	258600	142000	400600	2024-11-26
838	2022	258600	142000	400600	2024-11-26
838	2021	258300	142000	400300	2024-11-26
839	2023	534600	365900	900500	2024-11-26
839	2022	534600	365900	900500	2024-11-26
839	2021	534600	365900	900500	2024-11-26
840	2023	127400	137200	264600	2024-11-26
840	2022	107300	130700	238000	2024-11-26
840	2021	106100	130700	236800	2024-11-26
841	2023	543500	205900	749400	2024-11-26
841	2022	543500	205900	749400	2024-11-26
841	2021	543500	205900	749400	2024-11-26
842	2023	127100	93200	220300	2024-11-26
842	2022	127100	93200	220300	2024-11-26
842	2021	127100	93200	220300	2024-11-26
843	2023	83600	152200	235800	2024-11-26
843	2022	83600	152200	235800	2024-11-26
843	2021	83600	152200	235800	2024-11-26
844	2023	4300	297500	301800	2024-11-26
844	2022	4300	297500	301800	2024-11-26
844	2021	4300	297500	301800	2024-11-26
845	2023	211500	141600	353100	2024-11-26
845	2022	211500	141600	353100	2024-11-26
845	2021	211500	141600	353100	2024-11-26
846	2023	0	113800	113800	2024-11-26
846	2022	0	113800	113800	2024-11-26
846	2021	0	113800	113800	2024-11-26
849	2023	0	117700	117700	2024-11-26
849	2022	0	117700	117700	2024-11-26
849	2021	0	117700	117700	2024-11-26
850	2023	33500	152200	185700	2024-11-26
850	2022	33500	152200	185700	2024-11-26
850	2021	33500	152200	185700	2024-11-26
851	2023	1500	156500	158000	2024-11-26
851	2022	1500	156500	158000	2024-11-26
851	2021	1500	156500	158000	2024-11-26
852	2023	35100	139500	174600	2024-11-26
852	2022	35100	139500	174600	2024-11-26
852	2021	35100	139500	174600	2024-11-26
853	2023	79000	125500	204500	2024-11-26
853	2022	79000	125500	204500	2024-11-26
853	2021	79000	125500	204500	2024-11-26
855	2023	42800	128800	171600	2024-11-26
855	2022	42800	128800	171600	2024-11-26
855	2021	42800	128800	171600	2024-11-26
858	2023	0	290600	290600	2024-11-26
858	2022	0	290600	290600	2024-11-26
858	2021	0	290600	290600	2024-11-26
860	2023	0	422400	422400	2024-11-26
860	2022	0	422400	422400	2024-11-26
860	2021	0	422400	422400	2024-11-26
861	2023	203600	139000	342600	2024-11-26
861	2022	203600	139000	342600	2024-11-26
861	2021	203600	139000	342600	2024-11-26
862	2023	714100	334100	1048200	2024-11-26
862	2022	714100	334100	1048200	2024-11-26
862	2021	714500	334100	1048600	2024-11-26
863	2023	0	165600	165600	2024-11-26
863	2022	0	165600	165600	2024-11-26
863	2021	0	165600	165600	2024-11-26
864	2023	0	156600	156600	2024-11-26
864	2022	0	156600	156600	2024-11-26
864	2021	0	156600	156600	2024-11-26
865	2023	913800	367800	1281600	2024-11-26
865	2022	913800	367800	1281600	2024-11-26
865	2021	913800	367800	1281600	2024-11-26
867	2023	1064900	808600	1873500	2024-11-26
867	2022	1064900	808600	1873500	2024-11-26
867	2021	1064900	808600	1873500	2024-11-26
868	2023	314000	269600	583600	2024-11-26
868	2022	314000	269600	583600	2024-11-26
868	2021	314000	269600	583600	2024-11-26
869	2023	209700	155600	365300	2024-11-26
869	2022	209700	155600	365300	2024-11-26
869	2021	209700	155600	365300	2024-11-26
871	2023	367100	181500	548600	2024-11-26
871	2022	367100	181500	548600	2024-11-26
871	2021	367100	181500	548600	2024-11-26
872	2023	397900	289300	687200	2024-11-26
872	2022	397900	289300	687200	2024-11-26
872	2021	397900	289300	687200	2024-11-26
873	2023	525300	788000	1313300	2024-11-26
873	2022	525300	788000	1313300	2024-11-26
873	2021	525300	788000	1313300	2024-11-26
874	2023	146500	300200	446700	2024-11-26
874	2022	146500	300200	446700	2024-11-26
874	2021	146500	300200	446700	2024-11-26
875	2023	434800	228300	663100	2024-11-26
875	2022	434800	228300	663100	2024-11-26
875	2021	434800	228300	663100	2024-11-26
876	2023	187900	352500	540400	2024-11-26
876	2022	187900	352500	540400	2024-11-26
876	2021	187900	352500	540400	2024-11-26
877	2023	468400	403300	871700	2024-11-26
877	2022	468400	403300	871700	2024-11-26
877	2021	468400	403300	871700	2024-11-26
878	2023	326300	465800	792100	2024-11-26
878	2022	325900	465800	791700	2024-11-26
878	2021	325900	465800	791700	2024-11-26
879	2023	183200	218400	401600	2024-11-26
879	2022	183200	218400	401600	2024-11-26
879	2021	183200	218400	401600	2024-11-26
880	2023	384400	224300	608700	2024-11-26
880	2022	384400	224300	608700	2024-11-26
880	2021	384400	224300	608700	2024-11-26
881	2023	1268800	371500	1640300	2024-11-26
881	2022	1268800	371500	1640300	2024-11-26
881	2021	1268800	371500	1640300	2024-11-26
883	2023	21300	143600	164900	2024-11-26
883	2022	21300	143600	164900	2024-11-26
883	2021	21300	143600	164900	2024-11-26
884	2023	191000	235500	426500	2024-11-26
884	2022	191000	235500	426500	2024-11-26
884	2021	191000	235500	426500	2024-11-26
887	2023	998100	474700	1472800	2024-11-26
887	2022	998100	474700	1472800	2024-11-26
887	2021	998100	474700	1472800	2024-11-26
888	2023	0	160200	160200	2024-11-26
888	2022	0	160200	160200	2024-11-26
888	2021	0	160200	160200	2024-11-26
891	2023	405300	192900	598200	2024-11-26
891	2022	403600	192900	596500	2024-11-26
891	2021	403600	192900	596500	2024-11-26
892	2023	0	554000	554000	2024-11-26
892	2022	0	554000	554000	2024-11-26
892	2021	0	554000	554000	2024-11-26
895	2023	786900	282800	1069700	2024-11-26
895	2022	786900	282800	1069700	2024-11-26
895	2021	743700	282800	1026500	2024-11-26
896	2023	1117300	352700	1470000	2024-11-26
896	2022	1117300	352700	1470000	2024-11-26
896	2021	1117300	352700	1470000	2024-11-26
897	2023	0	138700	138700	2024-11-26
897	2022	0	138700	138700	2024-11-26
897	2021	0	138700	138700	2024-11-26
898	2023	0	425300	425300	2024-11-26
898	2022	0	425300	425300	2024-11-26
898	2021	0	425300	425300	2024-11-26
899	2023	581100	515300	1096400	2024-11-26
899	2022	581100	515300	1096400	2024-11-26
899	2021	738600	515300	1253900	2024-11-26
900	2023	563900	675100	1239000	2024-11-26
900	2022	563900	675100	1239000	2024-11-26
900	2021	563900	675100	1239000	2024-11-26
901	2023	114200	178100	292300	2024-11-26
901	2022	114200	178100	292300	2024-11-26
901	2021	114200	178100	292300	2024-11-26
907	2023	0	375900	375900	2024-11-26
907	2022	0	375900	375900	2024-11-26
907	2021	0	375900	375900	2024-11-26
908	2023	0	428000	428000	2024-11-26
908	2022	0	428000	428000	2024-11-26
908	2021	0	428000	428000	2024-11-26
909	2023	1264700	1184800	2449500	2024-11-26
909	2022	1264700	1184800	2449500	2024-11-26
909	2021	1264700	1184800	2449500	2024-11-26
910	2023	487700	403500	891200	2024-11-26
910	2022	487700	403500	891200	2024-11-26
910	2021	487700	403500	891200	2024-11-26
911	2023	420600	852600	1273200	2024-11-26
911	2022	420600	852600	1273200	2024-11-26
911	2021	420600	852600	1273200	2024-11-26
912	2023	0	81400	81400	2024-11-26
912	2022	0	81400	81400	2024-11-26
912	2021	0	81400	81400	2024-11-26
913	2023	277400	149300	426700	2024-11-26
913	2022	25900	149300	175200	2024-11-26
913	2021	25900	149300	175200	2024-11-26
915	2023	133700	155800	289500	2024-11-26
915	2022	133700	155800	289500	2024-11-26
915	2021	133700	155800	289500	2024-11-26
916	2023	171000	178500	349500	2024-11-26
916	2022	171000	178500	349500	2024-11-26
916	2021	171000	178500	349500	2024-11-26
917	2023	250500	235300	485800	2024-11-26
917	2022	250500	235300	485800	2024-11-26
917	2021	250500	235300	485800	2024-11-26
920	2023	441800	335600	777400	2024-11-26
920	2022	403900	335600	739500	2024-11-26
920	2021	399600	335600	735200	2024-11-26
921	2023	302400	249100	551500	2024-11-26
921	2022	302400	249100	551500	2024-11-26
921	2021	302400	249100	551500	2024-11-26
923	2023	29900	171500	201400	2024-11-26
923	2022	29900	171500	201400	2024-11-26
923	2021	29900	171500	201400	2024-11-26
924	2023	0	444100	444100	2024-11-26
924	2022	0	477500	477500	2024-11-26
924	2021	0	477500	477500	2024-11-26
925	2023	0	400	400	2024-11-26
925	2022	0	400	400	2024-11-26
925	2021	0	400	400	2024-11-26
934	2023	0	222900	222900	2024-11-26
934	2022	0	222900	222900	2024-11-26
934	2021	0	222900	222900	2024-11-26
935	2023	458600	263000	721600	2024-11-26
935	2022	458600	263000	721600	2024-11-26
935	2021	458600	263000	721600	2024-11-26
939	2023	596300	440400	1036700	2024-11-26
939	2022	596300	440400	1036700	2024-11-26
939	2021	596300	440400	1036700	2024-11-26
940	2023	442600	276100	718700	2024-11-26
940	2022	432600	276100	708700	2024-11-26
940	2021	432600	276100	708700	2024-11-26
941	2023	397900	168600	566500	2024-11-26
941	2022	397900	168600	566500	2024-11-26
941	2021	397900	168600	566500	2024-11-26
942	2023	402700	227300	630000	2024-11-26
942	2022	402700	227300	630000	2024-11-26
942	2021	402700	227300	630000	2024-11-26
943	2023	324200	261900	586100	2024-11-26
943	2022	324200	261900	586100	2024-11-26
943	2021	324200	261900	586100	2024-11-26
944	2023	331800	297200	629000	2024-11-26
944	2022	331800	297200	629000	2024-11-26
944	2021	393600	339500	733100	2024-11-26
947	2023	334800	143600	478400	2024-11-26
947	2022	334800	143600	478400	2024-11-26
947	2021	334800	143600	478400	2024-11-26
949	2023	425800	386900	812700	2024-11-26
949	2022	423400	386900	810300	2024-11-26
949	2021	383600	386900	770500	2024-11-26
951	2023	161600	106600	268200	2024-11-26
951	2022	161600	106600	268200	2024-11-26
951	2021	161600	106600	268200	2024-11-26
952	2023	122200	125500	247700	2024-11-26
952	2022	122200	125500	247700	2024-11-26
952	2021	134400	133800	268200	2024-11-26
953	2023	183800	126300	310100	2024-11-26
953	2022	183800	126300	310100	2024-11-26
953	2021	183800	126300	310100	2024-11-26
954	2023	134700	156100	290800	2024-11-26
954	2022	134700	156100	290800	2024-11-26
954	2021	134700	156100	290800	2024-11-26
955	2023	91100	124900	216000	2024-11-26
955	2022	91100	124900	216000	2024-11-26
955	2021	91100	124900	216000	2024-11-26
958	2023	311600	108600	420200	2024-11-26
958	2022	311600	108600	420200	2024-11-26
958	2021	311600	108600	420200	2024-11-26
959	2023	229100	112600	341700	2024-11-26
959	2022	229100	112600	341700	2024-11-26
959	2021	229100	112600	341700	2024-11-26
960	2023	209600	115100	324700	2024-11-26
960	2022	209600	115100	324700	2024-11-26
960	2021	209600	115100	324700	2024-11-26
961	2023	383800	243800	627600	2024-11-26
961	2022	383800	243800	627600	2024-11-26
961	2021	383800	243800	627600	2024-11-26
962	2023	371900	112400	484300	2024-11-26
962	2022	371900	112400	484300	2024-11-26
962	2021	371900	112400	484300	2024-11-26
963	2023	245600	239300	484900	2024-11-26
963	2022	245600	239300	484900	2024-11-26
963	2021	245600	239300	484900	2024-11-26
964	2023	0	211200	211200	2024-11-26
964	2022	0	211200	211200	2024-11-26
964	2021	0	211200	211200	2024-11-26
965	2023	528500	231100	759600	2024-11-26
965	2022	528500	231100	759600	2024-11-26
965	2021	524400	231100	755500	2024-11-26
966	2023	376200	166000	542200	2024-11-26
966	2022	376200	166000	542200	2024-11-26
966	2021	376200	166000	542200	2024-11-26
967	2023	467700	172900	640600	2024-11-26
967	2022	467700	172900	640600	2024-11-26
967	2021	467700	172900	640600	2024-11-26
968	2023	234500	278700	513200	2024-11-26
968	2022	215000	278700	493700	2024-11-26
968	2021	207300	302900	510200	2024-11-26
969	2023	143300	156100	299400	2024-11-26
969	2022	143300	156100	299400	2024-11-26
969	2021	143300	156100	299400	2024-11-26
971	2023	207900	172600	380500	2024-11-26
971	2022	207900	172600	380500	2024-11-26
971	2021	207900	172600	380500	2024-11-26
972	2023	0	158100	158100	2024-11-26
972	2022	0	158100	158100	2024-11-26
972	2021	0	158100	158100	2024-11-26
973	2023	253200	151600	404800	2024-11-26
973	2022	253200	151600	404800	2024-11-26
973	2021	245500	151600	397100	2024-11-26
974	2023	466700	266000	732700	2024-11-26
974	2022	463100	266000	729100	2024-11-26
974	2021	463100	266000	729100	2024-11-26
975	2023	0	221300	221300	2024-11-26
975	2022	0	221300	221300	2024-11-26
975	2021	0	221300	221300	2024-11-26
976	2023	261400	211800	473200	2024-11-26
976	2022	261400	211800	473200	2024-11-26
976	2021	262700	211800	474500	2024-11-26
977	2023	603500	192500	796000	2024-11-26
977	2022	584200	192500	776700	2024-11-26
977	2021	584200	192500	776700	2024-11-26
978	2023	26100	134100	160200	2024-11-26
978	2022	26100	134100	160200	2024-11-26
978	2021	26100	134100	160200	2024-11-26
979	2023	94700	130300	225000	2024-11-26
979	2022	94700	130300	225000	2024-11-26
979	2021	94700	130300	225000	2024-11-26
981	2023	270900	128900	399800	2024-11-26
981	2022	270900	128900	399800	2024-11-26
981	2021	270900	128900	399800	2024-11-26
982	2023	112400	137000	249400	2024-11-26
982	2022	112400	137000	249400	2024-11-26
982	2021	112400	137000	249400	2024-11-26
983	2023	12100	137300	149400	2024-11-26
983	2022	12100	137300	149400	2024-11-26
983	2021	12100	137300	149400	2024-11-26
984	2023	90800	118300	209100	2024-11-26
984	2022	90800	118300	209100	2024-11-26
984	2021	90800	118300	209100	2024-11-26
986	2023	107000	139600	246600	2024-11-26
986	2022	107000	139600	246600	2024-11-26
986	2021	107000	139600	246600	2024-11-26
987	2023	258800	411500	670300	2024-11-26
987	2022	258800	411500	670300	2024-11-26
987	2021	258800	411500	670300	2024-11-26
990	2023	4100	12000	16100	2024-11-26
990	2022	4100	12000	16100	2024-11-26
990	2021	4100	12000	16100	2024-11-26
991	2023	77800	131000	208800	2024-11-26
991	2022	77800	131000	208800	2024-11-26
991	2021	77800	131000	208800	2024-11-26
992	2023	0	680300	680300	2024-11-26
992	2022	0	680300	680300	2024-11-26
992	2021	0	680300	680300	2024-11-26
993	2023	226300	135900	362200	2024-11-26
993	2022	226300	135900	362200	2024-11-26
993	2021	210700	135900	346600	2024-11-26
994	2023	145200	171100	316300	2024-11-26
994	2022	145200	171100	316300	2024-11-26
994	2021	145200	171100	316300	2024-11-26
995	2023	165900	84200	250100	2024-11-26
995	2022	165900	84200	250100	2024-11-26
995	2021	165900	89400	255300	2024-11-26
996	2023	336100	186700	522800	2024-11-26
996	2022	336100	186700	522800	2024-11-26
996	2021	336100	186700	522800	2024-11-26
997	2023	212500	160700	373200	2024-11-26
