App. Year,Improvements,Land,Total,PID,CollectedOn
2021,672000,460500,1132500,611,2023-01-25
2020,600800,416800,1017600,611,2023-01-25
,,,,,
2022,403700,153200,556900,616,2023-01-25
2021,403700,153200,556900,616,2023-01-25
2020,285900,118900,404800,616,2023-01-25
,,,,,
2022,175400,155200,330600,617,2023-01-25
2021,153300,155200,308500,617,2023-01-25
2020,133900,126800,260700,617,2023-01-25
,,,,,
2022,83100,280100,363200,618,2023-01-25
2021,83100,280100,363200,618,2023-01-25
2020,89400,223900,313300,618,2023-01-25
,,,,,
2022,0,70300,70300,620,2023-01-25
2021,0,70300,70300,620,2023-01-25
2020,0,63800,63800,620,2023-01-25
,,,,,
2022,147500,203200,350700,621,2023-01-25
2021,147400,203200,350600,621,2023-01-25
2020,107100,169600,276700,621,2023-01-25
,,,,,
2022,97700,138300,236000,622,2023-01-25
2021,97700,138300,236000,622,2023-01-25
2020,94200,110600,204800,622,2023-01-25
,,,,,
2022,89500,210200,299700,623,2023-01-25
2021,89500,210200,299700,623,2023-01-25
2020,63100,155500,218600,623,2023-01-25
,,,,,
2022,301300,291700,593000,624,2023-01-25
2021,301300,291700,593000,624,2023-01-25
2020,281600,254600,536200,624,2023-01-25
,,,,,
2022,553700,220500,774200,625,2023-01-25
2021,553700,220500,774200,625,2023-01-25
2020,583700,191200,774900,625,2023-01-25
,,,,,
2022,428100,297700,725800,626,2023-01-25
2021,428100,297700,725800,626,2023-01-25
2020,317100,265600,582700,626,2023-01-25
,,,,,
2022,0,32700,32700,627,2023-01-25
2021,0,32700,32700,627,2023-01-25
2020,0,29800,29800,627,2023-01-25
,,,,,
2022,0,585800,585800,633,2023-01-25
2021,0,585800,585800,633,2023-01-25
2020,0,521100,521100,633,2023-01-25
,,,,,
2022,0,287800,287800,634,2023-01-25
2021,0,287800,287800,634,2023-01-25
2020,0,260700,260700,634,2023-01-25
,,,,,
2022,0,4200,4200,635,2023-01-25
2021,0,4200,4200,635,2023-01-25
2020,0,2900,2900,635,2023-01-25
,,,,,
2022,0,4200,4200,636,2023-01-25
2021,0,4200,4200,636,2023-01-25
2020,0,3300,3300,636,2023-01-25
,,,,,
2022,228800,81000,309800,637,2023-01-25
2021,228800,81000,309800,637,2023-01-25
2020,224000,48100,272100,637,2023-01-25
,,,,,
2022,279300,245000,524300,638,2023-01-25
2021,279300,245000,524300,638,2023-01-25
2020,267000,201900,468900,638,2023-01-25
,,,,,
2022,1610400,809400,2419800,639,2023-01-25
2021,1610400,809400,2419800,639,2023-01-25
2020,1516800,479600,1996400,639,2023-01-25
,,,,,
2022,0,40400,40400,643,2023-01-25
2021,0,40400,40400,643,2023-01-25
2020,0,37000,37000,643,2023-01-25
,,,,,
2022,243400,133300,376700,645,2023-01-25
2021,243400,133300,376700,645,2023-01-25
2020,240600,101500,342100,645,2023-01-25
,,,,,
2022,30000,302800,332800,647,2023-01-25
2021,30000,302800,332800,647,2023-01-25
2020,21600,233000,254600,647,2023-01-25
,,,,,
2022,838300,492700,1331000,648,2023-01-25
2021,838300,492700,1331000,648,2023-01-25
2020,685900,638500,1324400,648,2023-01-25
,,,,,
2022,318500,254900,573400,649,2023-01-25
2021,318500,254900,573400,649,2023-01-25
2020,282700,268400,551100,649,2023-01-25
,,,,,
2022,183500,235400,418900,650,2023-01-25
2021,183500,235400,418900,650,2023-01-25
2020,187900,222000,409900,650,2023-01-25
,,,,,
2022,183300,278100,461400,651,2023-01-25
2021,183300,278100,461400,651,2023-01-25
2020,180700,244500,425200,651,2023-01-25
,,,,,
2022,23900,208300,232200,652,2023-01-25
2021,23900,208300,232200,652,2023-01-25
2020,32100,154400,186500,652,2023-01-25
,,,,,
2022,68500,262400,330900,653,2023-01-25
2021,68500,262400,330900,653,2023-01-25
2020,94600,198400,293000,653,2023-01-25
,,,,,
2022,107000,377200,484200,654,2023-01-25
2021,107000,377200,484200,654,2023-01-25
2020,80800,294600,375400,654,2023-01-25
,,,,,
2022,480400,433200,913600,655,2023-01-25
2021,480400,433200,913600,655,2023-01-25
2020,421300,275600,696900,655,2023-01-25
,,,,,
2022,0,13900,13900,659,2023-01-25
2021,0,13900,13900,659,2023-01-25
2020,0,12100,12100,659,2023-01-25
,,,,,
2022,55700,128400,184100,664,2023-01-25
2021,55700,128400,184100,664,2023-01-25
2020,69800,107300,177100,664,2023-01-25
,,,,,
2022,18200,100700,118900,667,2023-01-25
2021,18200,100700,118900,667,2023-01-25
2020,21800,65500,87300,667,2023-01-25
,,,,,
2022,44600,225800,270400,673,2023-01-25
2021,44600,225800,270400,673,2023-01-25
2020,51500,169300,220800,673,2023-01-25
,,,,,
2022,0,52400,52400,675,2023-01-25
2021,0,52400,52400,675,2023-01-25
2020,0,47600,47600,675,2023-01-25
,,,,,
2022,0,11600,11600,686,2023-01-25
2021,0,11600,11600,686,2023-01-25
2020,0,10500,10500,686,2023-01-25
,,,,,
2022,2600,47600,50200,688,2023-01-25
2021,2600,47600,50200,688,2023-01-25
2020,2300,50000,52300,688,2023-01-25
,,,,,
2022,309800,207100,516900,689,2023-01-25
2021,301300,207100,508400,689,2023-01-25
2020,223400,183700,407100,689,2023-01-25
,,,,,
2022,726400,200500,926900,690,2023-01-25
2021,726400,200500,926900,690,2023-01-25
2020,591800,191700,783500,690,2023-01-25
,,,,,
2022,400600,265800,666400,691,2023-01-25
2021,400600,265800,666400,691,2023-01-25
2020,405100,217300,622400,691,2023-01-25
,,,,,
2022,578500,227500,806000,692,2023-01-25
2021,578500,227500,806000,692,2023-01-25
2020,516900,151300,668200,692,2023-01-25
,,,,,
2022,192900,152200,345100,694,2023-01-25
2021,191000,152200,343200,694,2023-01-25
2020,163000,114700,277700,694,2023-01-25
,,,,,
2022,179300,193800,373100,695,2023-01-25
2021,179300,193800,373100,695,2023-01-25
2020,138900,157700,296600,695,2023-01-25
,,,,,
2022,324100,191200,515300,696,2023-01-25
2021,301800,191200,493000,696,2023-01-25
2020,294500,165700,460200,696,2023-01-25
,,,,,
2022,227900,214600,442500,697,2023-01-25
2021,227900,214600,442500,697,2023-01-25
2020,169800,208400,378200,697,2023-01-25
,,,,,
2022,486500,179200,665700,698,2023-01-25
2021,486500,179200,665700,698,2023-01-25
2020,463100,180800,643900,698,2023-01-25
,,,,,
2022,48900,77600,126500,700,2023-01-25
2021,48900,77600,126500,700,2023-01-25
2020,40900,72900,113800,700,2023-01-25
,,,,,
2022,208100,176600,384700,701,2023-01-25
2021,208100,176600,384700,701,2023-01-25
2020,151100,142000,293100,701,2023-01-25
,,,,,
2022,216000,149500,365500,702,2023-01-25
2021,216000,149500,365500,702,2023-01-25
2020,213600,119400,333000,702,2023-01-25
,,,,,
2022,66400,191800,258200,703,2023-01-25
2021,66400,191800,258200,703,2023-01-25
2020,57500,143600,201100,703,2023-01-25
,,,,,
2022,146600,149000,295600,704,2023-01-25
2021,146600,149000,295600,704,2023-01-25
2020,128500,111800,240300,704,2023-01-25
,,,,,
2022,2000,8800,10800,705,2023-01-25
2021,2000,8800,10800,705,2023-01-25
2020,2000,8000,10000,705,2023-01-25
,,,,,
2022,213600,196500,410100,706,2023-01-25
2021,213600,196500,410100,706,2023-01-25
2020,202400,158400,360800,706,2023-01-25
,,,,,
2022,210800,170800,381600,707,2023-01-25
2021,210800,170800,381600,707,2023-01-25
2020,218500,139600,358100,707,2023-01-25
,,,,,
2022,144900,157600,302500,708,2023-01-25
2021,144900,157600,302500,708,2023-01-25
2020,153200,119600,272800,708,2023-01-25
,,,,,
2022,162700,125900,288600,711,2023-01-25
2021,162700,125900,288600,711,2023-01-25
2020,157400,96300,253700,711,2023-01-25
,,,,,
2022,0,447800,447800,717,2023-01-25
2021,0,447800,447800,717,2023-01-25
2020,0,405000,405000,717,2023-01-25
,,,,,
2022,347200,280700,627900,719,2023-01-25
2021,341500,280700,622200,719,2023-01-25
2020,222600,143600,366200,719,2023-01-25
,,,,,
2022,213000,175200,388200,720,2023-01-25
2021,213000,175200,388200,720,2023-01-25
2020,153400,137000,290400,720,2023-01-25
,,,,,
2022,249500,145600,395100,723,2023-01-25
2021,209100,145600,354700,723,2023-01-25
2020,136500,112000,248500,723,2023-01-25
,,,,,
2022,0,466700,466700,724,2023-01-25
2021,0,466700,466700,724,2023-01-25
2020,0,425900,425900,724,2023-01-25
,,,,,
2022,446600,301400,748000,725,2023-01-25
2021,446600,301400,748000,725,2023-01-25
2020,390300,268000,658300,725,2023-01-25
,,,,,
2022,559500,267700,827200,734,2023-01-25
2021,559500,267700,827200,734,2023-01-25
2020,527600,227300,754900,734,2023-01-25
,,,,,
2022,0,258100,258100,735,2023-01-25
2021,0,270500,270500,735,2023-01-25
2020,0,205100,205100,735,2023-01-25
,,,,,
2022,1054700,284700,1339400,736,2023-01-25
2021,1054700,284700,1339400,736,2023-01-25
2020,977700,289500,1267200,736,2023-01-25
,,,,,
2022,854300,389700,1244000,737,2023-01-25
2021,854300,389700,1244000,737,2023-01-25
2020,732000,254800,986800,737,2023-01-25
,,,,,
2022,375400,271100,646500,738,2023-01-25
2021,375400,271100,646500,738,2023-01-25
2020,354000,183600,537600,738,2023-01-25
,,,,,
2022,471700,329500,801200,739,2023-01-25
2021,540400,329500,869900,739,2023-01-25
2020,409400,265000,674400,739,2023-01-25
,,,,,
2022,668000,334400,1002400,740,2023-01-25
2021,668000,334400,1002400,740,2023-01-25
2020,651900,298400,950300,740,2023-01-25
,,,,,
2022,136000,320100,456100,741,2023-01-25
2021,146100,363400,509500,741,2023-01-25
2020,120000,270700,390700,741,2023-01-25
,,,,,
2022,602000,344800,946800,742,2023-01-25
2021,602000,344800,946800,742,2023-01-25
2020,562800,316100,878900,742,2023-01-25
,,,,,
2022,258000,268600,526600,743,2023-01-25
2021,256800,294500,551300,743,2023-01-25
2020,254400,215800,470200,743,2023-01-25
,,,,,
2022,525500,352900,878400,744,2023-01-25
2021,525500,352900,878400,744,2023-01-25
2020,446100,333200,779300,744,2023-01-25
,,,,,
2022,0,273700,273700,745,2023-01-25
2021,0,273700,273700,745,2023-01-25
2020,0,290000,290000,745,2023-01-25
,,,,,
2022,657300,297600,954900,746,2023-01-25
2021,657300,297600,954900,746,2023-01-25
2020,609500,263000,872500,746,2023-01-25
,,,,,
2022,454400,330800,785200,747,2023-01-25
2021,394000,330800,724800,747,2023-01-25
2020,362200,228900,591100,747,2023-01-25
,,,,,
2022,424400,417700,842100,748,2023-01-25
2021,424400,417700,842100,748,2023-01-25
2020,373100,349200,722300,748,2023-01-25
,,,,,
2022,1062400,588700,1651100,749,2023-01-25
2021,1062400,588700,1651100,749,2023-01-25
2020,1049800,498000,1547800,749,2023-01-25
,,,,,
2022,1008100,272500,1280600,750,2023-01-25
2021,926200,272500,1198700,750,2023-01-25
2020,822300,206900,1029200,750,2023-01-25
,,,,,
2022,311800,228100,539900,751,2023-01-25
2021,299700,228100,527800,751,2023-01-25
2020,284300,194800,479100,751,2023-01-25
,,,,,
2022,335600,256700,592300,752,2023-01-25
2021,335600,256700,592300,752,2023-01-25
2020,293500,257900,551400,752,2023-01-25
,,,,,
2022,475900,560300,1036200,753,2023-01-25
2021,475900,560300,1036200,753,2023-01-25
2020,415300,446400,861700,753,2023-01-25
,,,,,
2022,506500,426100,932600,754,2023-01-25
2021,506500,426100,932600,754,2023-01-25
2020,499500,397100,896600,754,2023-01-25
,,,,,
2022,173500,173400,346900,755,2023-01-25
2021,167000,173400,340400,755,2023-01-25
2020,139600,115500,255100,755,2023-01-25
,,,,,
2022,363200,548200,911400,756,2023-01-25
2021,363200,548200,911400,756,2023-01-25
2020,350100,482200,832300,756,2023-01-25
,,,,,
2022,0,251800,251800,757,2023-01-25
2021,0,251800,251800,757,2023-01-25
2020,0,226900,226900,757,2023-01-25
,,,,,
2022,122500,223700,346200,758,2023-01-25
2021,122500,223700,346200,758,2023-01-25
2020,108400,181200,289600,758,2023-01-25
,,,,,
2022,103400,177900,281300,759,2023-01-25
2021,103400,177900,281300,759,2023-01-25
2020,95400,139500,234900,759,2023-01-25
,,,,,
2022,0,289600,289600,760,2023-01-25
2021,0,289600,289600,760,2023-01-25
2020,0,252100,252100,760,2023-01-25
,,,,,
2022,0,181700,181700,762,2023-01-25
2021,0,181700,181700,762,2023-01-25
2020,0,147200,147200,762,2023-01-25
,,,,,
2022,53400,141100,194500,764,2023-01-25
2021,53400,141100,194500,764,2023-01-25
2020,55500,84500,140000,764,2023-01-25
,,,,,
2022,313700,222400,536100,765,2023-01-25
2021,313700,222400,536100,765,2023-01-25
2020,313300,247800,561100,765,2023-01-25
,,,,,
2022,8700,483700,492400,767,2023-01-25
2021,8700,483700,492400,767,2023-01-25
2020,7400,437800,445200,767,2023-01-25
,,,,,
2022,639200,215800,855000,768,2023-01-25
2021,627900,215800,843700,768,2023-01-25
2020,464000,168200,632200,768,2023-01-25
,,,,,
2022,195800,149200,345000,769,2023-01-25
2021,195800,149200,345000,769,2023-01-25
2020,193700,115300,309000,769,2023-01-25
,,,,,
2022,0,269900,269900,770,2023-01-25
2021,0,269900,269900,770,2023-01-25
2020,0,233200,233200,770,2023-01-25
,,,,,
2022,283000,205900,488900,771,2023-01-25
2021,283000,205900,488900,771,2023-01-25
2020,216300,160700,377000,771,2023-01-25
,,,,,
2022,256700,176600,433300,772,2023-01-25
2021,256700,176600,433300,772,2023-01-25
2020,250900,124800,375700,772,2023-01-25
,,,,,
2022,0,142900,142900,773,2023-01-25
2021,0,142900,142900,773,2023-01-25
2020,0,107300,107300,773,2023-01-25
,,,,,
2022,161200,147700,308900,774,2023-01-25
2021,161200,147700,308900,774,2023-01-25
2020,125900,107500,233400,774,2023-01-25
,,,,,
2022,127300,164800,292100,775,2023-01-25
2021,127300,164800,292100,775,2023-01-25
2020,91900,123000,214900,775,2023-01-25
,,,,,
2022,404000,206900,610900,776,2023-01-25
2021,404000,206900,610900,776,2023-01-25
2020,370200,131400,501600,776,2023-01-25
,,,,,
2022,831100,401000,1232100,782,2023-01-25
2021,831100,401000,1232100,782,2023-01-25
2020,760400,412300,1172700,782,2023-01-25
,,,,,
2022,94200,152700,246900,783,2023-01-25
2021,94200,152700,246900,783,2023-01-25
2020,117400,106300,223700,783,2023-01-25
,,,,,
2022,11200,149400,160600,784,2023-01-25
2021,11200,149400,160600,784,2023-01-25
2020,10400,140300,150700,784,2023-01-25
,,,,,
2022,857100,551300,1408400,785,2023-01-25
2021,857100,551300,1408400,785,2023-01-25
2020,701000,613600,1314600,785,2023-01-25
,,,,,
2022,484200,382900,867100,786,2023-01-25
2021,484200,382900,867100,786,2023-01-25
2020,419400,379600,799000,786,2023-01-25
,,,,,
2022,238800,166500,405300,787,2023-01-25
2021,238800,166500,405300,787,2023-01-25
2020,247800,95100,342900,787,2023-01-25
,,,,,
2022,136300,156300,292600,788,2023-01-25
2021,136300,156300,292600,788,2023-01-25
2020,95300,122000,217300,788,2023-01-25
,,,,,
2022,288700,222700,511400,789,2023-01-25
2021,273500,222700,496200,789,2023-01-25
2020,194500,185600,380100,789,2023-01-25
,,,,,
2022,413000,181300,594300,792,2023-01-25
2021,413000,181300,594300,792,2023-01-25
2020,408600,137100,545700,792,2023-01-25
,,,,,
2022,0,268100,268100,793,2023-01-25
2021,0,268100,268100,793,2023-01-25
2020,0,222500,222500,793,2023-01-25
,,,,,
2022,236000,161200,397200,795,2023-01-25
2021,236000,161200,397200,795,2023-01-25
2020,200700,124300,325000,795,2023-01-25
,,,,,
2022,55500,94000,149500,796,2023-01-25
2021,55500,94000,149500,796,2023-01-25
2020,48000,53000,101000,796,2023-01-25
,,,,,
2022,535400,214900,750300,797,2023-01-25
2021,535400,214900,750300,797,2023-01-25
2020,529200,183900,713100,797,2023-01-25
,,,,,
2022,5400,457100,462500,798,2023-01-25
2021,5400,457100,462500,798,2023-01-25
2020,5200,411900,417100,798,2023-01-25
,,,,,
2022,375900,182900,558800,799,2023-01-25
2021,375900,182900,558800,799,2023-01-25
2020,363200,161600,524800,799,2023-01-25
,,,,,
2022,1185500,377100,1562600,800,2023-01-25
2021,1185500,377100,1562600,800,2023-01-25
2020,1126900,354200,1481100,800,2023-01-25
,,,,,
2022,395700,679100,1074800,801,2023-01-25
2021,395700,679100,1074800,801,2023-01-25
2020,384700,612000,996700,801,2023-01-25
,,,,,
2022,453900,446200,900100,804,2023-01-25
2021,453900,446200,900100,804,2023-01-25
2020,364800,361800,726600,804,2023-01-25
,,,,,
2022,715100,336900,1052000,806,2023-01-25
2021,715100,336900,1052000,806,2023-01-25
2020,545900,294800,840700,806,2023-01-25
,,,,,
2022,0,722500,722500,807,2023-01-25
2021,0,722500,722500,807,2023-01-25
2020,0,628800,628800,807,2023-01-25
,,,,,
2022,268500,184100,452600,808,2023-01-25
2021,268500,184100,452600,808,2023-01-25
2020,227400,162700,390100,808,2023-01-25
,,,,,
2022,194900,182800,377700,809,2023-01-25
2021,194900,182800,377700,809,2023-01-25
2020,157100,169000,326100,809,2023-01-25
,,,,,
2022,747800,384400,1132200,810,2023-01-25
2021,747800,384400,1132200,810,2023-01-25
2020,780200,375200,1155400,810,2023-01-25
,,,,,
2022,17300,352400,369700,811,2023-01-25
2021,17300,352400,369700,811,2023-01-25
2020,15100,315900,331000,811,2023-01-25
,,,,,
2022,261500,214500,476000,812,2023-01-25
2021,256800,214500,471300,812,2023-01-25
2020,207600,174900,382500,812,2023-01-25
,,,,,
2022,494100,176200,670300,814,2023-01-25
2021,494100,176200,670300,814,2023-01-25
2020,513600,155000,668600,814,2023-01-25
,,,,,
2022,378600,252100,630700,815,2023-01-25
2021,378600,252100,630700,815,2023-01-25
2020,334900,200900,535800,815,2023-01-25
,,,,,
2022,611800,303400,915200,816,2023-01-25
2021,611800,303400,915200,816,2023-01-25
2020,559700,240100,799800,816,2023-01-25
,,,,,
2022,954300,279300,1233600,820,2023-01-25
2021,954300,279300,1233600,820,2023-01-25
2020,839700,271700,1111400,820,2023-01-25
,,,,,
2022,0,243100,243100,821,2023-01-25
2021,0,243100,243100,821,2023-01-25
2020,0,200300,200300,821,2023-01-25
,,,,,
2022,38200,190600,228800,824,2023-01-25
2021,38200,190600,228800,824,2023-01-25
2020,31300,146500,177800,824,2023-01-25
,,,,,
2022,301900,308300,610200,826,2023-01-25
2021,301900,308300,610200,826,2023-01-25
2020,278700,244700,523400,826,2023-01-25
,,,,,
2022,749700,900000,1649700,827,2023-01-25
2021,749700,900000,1649700,827,2023-01-25
2020,728500,834100,1562600,827,2023-01-25
,,,,,
2022,393900,358200,752100,829,2023-01-25
2021,393900,358200,752100,829,2023-01-25
2020,325300,267600,592900,829,2023-01-25
,,,,,
2022,159900,138800,298700,830,2023-01-25
2021,159900,138800,298700,830,2023-01-25
2020,133400,93400,226800,830,2023-01-25
,,,,,
2022,1136400,699600,1836000,831,2023-01-25
2021,1136400,699600,1836000,831,2023-01-25
2020,1092100,661200,1753300,831,2023-01-25
,,,,,
2022,0,100800,100800,832,2023-01-25
2021,0,100800,100800,832,2023-01-25
2020,0,69000,69000,832,2023-01-25
,,,,,
2022,342900,180000,522900,833,2023-01-25
2021,392400,180000,572400,833,2023-01-25
2020,287200,122800,410000,833,2023-01-25
,,,,,
2022,156300,120200,276500,834,2023-01-25
2021,156300,120200,276500,834,2023-01-25
2020,150100,100700,250800,834,2023-01-25
,,,,,
2022,342000,236200,578200,835,2023-01-25
2021,342000,236200,578200,835,2023-01-25
2020,325000,172600,497600,835,2023-01-25
,,,,,
2022,0,258500,258500,836,2023-01-25
2021,0,258500,258500,836,2023-01-25
2020,7700,196600,204300,836,2023-01-25
,,,,,
2022,498200,245900,744100,837,2023-01-25
2021,484200,245900,730100,837,2023-01-25
2020,355900,147100,503000,837,2023-01-25
,,,,,
2022,258600,142000,400600,838,2023-01-25
2021,258300,142000,400300,838,2023-01-25
2020,236500,110900,347400,838,2023-01-25
,,,,,
2022,534600,365900,900500,839,2023-01-25
2021,534600,365900,900500,839,2023-01-25
2020,470800,303000,773800,839,2023-01-25
,,,,,
2022,107300,130700,238000,840,2023-01-25
2021,106100,130700,236800,840,2023-01-25
2020,19400,99100,118500,840,2023-01-25
,,,,,
2022,543500,205900,749400,841,2023-01-25
2021,543500,205900,749400,841,2023-01-25
2020,507800,156800,664600,841,2023-01-25
,,,,,
2022,127100,93200,220300,842,2023-01-25
2021,127100,93200,220300,842,2023-01-25
2020,116200,83900,200100,842,2023-01-25
,,,,,
2022,83600,152200,235800,843,2023-01-25
2021,83600,152200,235800,843,2023-01-25
2020,75700,118000,193700,843,2023-01-25
,,,,,
2022,4300,297500,301800,844,2023-01-25
2021,4300,297500,301800,844,2023-01-25
2020,5900,263800,269700,844,2023-01-25
,,,,,
2022,211500,141600,353100,845,2023-01-25
2021,211500,141600,353100,845,2023-01-25
2020,180800,108400,289200,845,2023-01-25
,,,,,
2022,0,113800,113800,846,2023-01-25
2021,0,113800,113800,846,2023-01-25
2020,0,87900,87900,846,2023-01-25
,,,,,
2022,0,117700,117700,849,2023-01-25
2021,0,117700,117700,849,2023-01-25
2020,0,104600,104600,849,2023-01-25
,,,,,
2022,33500,152200,185700,850,2023-01-25
2021,33500,152200,185700,850,2023-01-25
2020,45400,99500,144900,850,2023-01-25
,,,,,
2022,1500,156500,158000,851,2023-01-25
2021,1500,156500,158000,851,2023-01-25
2020,1400,140300,141700,851,2023-01-25
,,,,,
2022,35100,139500,174600,852,2023-01-25
2021,35100,139500,174600,852,2023-01-25
2020,45000,85400,130400,852,2023-01-25
,,,,,
2022,79000,125500,204500,853,2023-01-25
2021,79000,125500,204500,853,2023-01-25
2020,104000,64000,168000,853,2023-01-25
,,,,,
2022,42800,128800,171600,855,2023-01-25
2021,42800,128800,171600,855,2023-01-25
2020,52900,77600,130500,855,2023-01-25
,,,,,
2022,0,290600,290600,858,2023-01-25
2021,0,290600,290600,858,2023-01-25
2020,0,266300,266300,858,2023-01-25
,,,,,
2022,0,422400,422400,860,2023-01-25
2021,0,422400,422400,860,2023-01-25
2020,0,359700,359700,860,2023-01-25
,,,,,
2022,203600,139000,342600,861,2023-01-25
2021,203600,139000,342600,861,2023-01-25
2020,217300,106000,323300,861,2023-01-25
,,,,,
2022,714100,334100,1048200,862,2023-01-25
2021,714500,334100,1048600,862,2023-01-25
2020,750000,273400,1023400,862,2023-01-25
,,,,,
2022,0,165600,165600,863,2023-01-25
2021,0,165600,165600,863,2023-01-25
2020,0,123700,123700,863,2023-01-25
,,,,,
2022,0,156600,156600,864,2023-01-25
2021,0,156600,156600,864,2023-01-25
2020,0,115500,115500,864,2023-01-25
,,,,,
2022,913800,367800,1281600,865,2023-01-25
2021,913800,367800,1281600,865,2023-01-25
2020,722900,486600,1209500,865,2023-01-25
,,,,,
2022,1064900,808600,1873500,867,2023-01-25
2021,1064900,808600,1873500,867,2023-01-25
2020,1013800,752400,1766200,867,2023-01-25
,,,,,
2022,314000,269600,583600,868,2023-01-25
2021,314000,269600,583600,868,2023-01-25
2020,306200,224700,530900,868,2023-01-25
,,,,,
2022,209700,155600,365300,869,2023-01-25
2021,209700,155600,365300,869,2023-01-25
2020,163800,126000,289800,869,2023-01-25
,,,,,
2022,367100,181500,548600,871,2023-01-25
2021,367100,181500,548600,871,2023-01-25
2020,313200,182700,495900,871,2023-01-25
,,,,,
2022,397900,289300,687200,872,2023-01-25
2021,397900,289300,687200,872,2023-01-25
2020,411800,220100,631900,872,2023-01-25
,,,,,
2022,525300,788000,1313300,873,2023-01-25
2021,525300,788000,1313300,873,2023-01-25
2020,504500,749800,1254300,873,2023-01-25
,,,,,
2022,146500,300200,446700,874,2023-01-25
2021,146500,300200,446700,874,2023-01-25
2020,117400,287800,405200,874,2023-01-25
,,,,,
2022,434800,228300,663100,875,2023-01-25
2021,434800,228300,663100,875,2023-01-25
2020,411400,201500,612900,875,2023-01-25
,,,,,
2022,187900,352500,540400,876,2023-01-25
2021,187900,352500,540400,876,2023-01-25
2020,157300,327700,485000,876,2023-01-25
,,,,,
2022,468400,403300,871700,877,2023-01-25
2021,468400,403300,871700,877,2023-01-25
2020,401000,402000,803000,877,2023-01-25
,,,,,
2022,325900,465800,791700,878,2023-01-25
2021,325900,465800,791700,878,2023-01-25
2020,294700,339300,634000,878,2023-01-25
,,,,,
2022,183200,218400,401600,879,2023-01-25
2021,183200,218400,401600,879,2023-01-25
2020,167000,179100,346100,879,2023-01-25
,,,,,
2022,384400,224300,608700,880,2023-01-25
2021,384400,224300,608700,880,2023-01-25
2020,345800,198700,544500,880,2023-01-25
,,,,,
2022,1268800,371500,1640300,881,2023-01-25
2021,1268800,371500,1640300,881,2023-01-25
2020,990200,435700,1425900,881,2023-01-25
,,,,,
2022,21300,143600,164900,883,2023-01-25
2021,21300,143600,164900,883,2023-01-25
2020,31000,164600,195600,883,2023-01-25
,,,,,
2022,191000,235500,426500,884,2023-01-25
2021,191000,235500,426500,884,2023-01-25
2020,169000,209500,378500,884,2023-01-25
,,,,,
2022,998100,474700,1472800,887,2023-01-25
2021,998100,474700,1472800,887,2023-01-25
2020,950800,500700,1451500,887,2023-01-25
,,,,,
2022,0,160200,160200,888,2023-01-25
2021,0,160200,160200,888,2023-01-25
2020,0,163200,163200,888,2023-01-25
,,,,,
2022,403600,192900,596500,891,2023-01-25
2021,403600,192900,596500,891,2023-01-25
2020,334900,178600,513500,891,2023-01-25
,,,,,
2022,0,554000,554000,892,2023-01-25
2021,0,554000,554000,892,2023-01-25
2020,0,310700,310700,892,2023-01-25
,,,,,
2022,786900,282800,1069700,895,2023-01-25
2021,743700,282800,1026500,895,2023-01-25
2020,574400,269500,843900,895,2023-01-25
,,,,,
2022,1117300,352700,1470000,896,2023-01-25
2021,1117300,352700,1470000,896,2023-01-25
2020,885800,382200,1268000,896,2023-01-25
,,,,,
2022,0,138700,138700,897,2023-01-25
2021,0,138700,138700,897,2023-01-25
2020,0,359800,359800,897,2023-01-25
,,,,,
2022,0,425300,425300,898,2023-01-25
2021,0,425300,425300,898,2023-01-25
2020,0,316200,316200,898,2023-01-25
,,,,,
2022,581100,515300,1096400,899,2023-01-25
2021,738600,515300,1253900,899,2023-01-25
2020,604100,468800,1072900,899,2023-01-25
,,,,,
2022,563900,675100,1239000,900,2023-01-25
2021,563900,675100,1239000,900,2023-01-25
2020,517700,604500,1122200,900,2023-01-25
,,,,,
2022,114200,178100,292300,901,2023-01-25
2021,114200,178100,292300,901,2023-01-25
2020,96400,109300,205700,901,2023-01-25
,,,,,
2022,0,375900,375900,907,2023-01-25
2021,0,375900,375900,907,2023-01-25
2020,0,240800,240800,907,2023-01-25
,,,,,
2022,0,428000,428000,908,2023-01-25
2021,0,428000,428000,908,2023-01-25
2020,0,313900,313900,908,2023-01-25
,,,,,
2022,1264700,1184800,2449500,909,2023-01-25
2021,1264700,1184800,2449500,909,2023-01-25
2020,1308200,979200,2287400,909,2023-01-25
,,,,,
2022,487700,403500,891200,910,2023-01-25
2021,487700,403500,891200,910,2023-01-25
2020,411800,382200,794000,910,2023-01-25
,,,,,
2022,420600,852600,1273200,911,2023-01-25
2021,420600,852600,1273200,911,2023-01-25
2020,382300,795200,1177500,911,2023-01-25
,,,,,
2022,0,81400,81400,912,2023-01-25
2021,0,81400,81400,912,2023-01-25
2020,0,69200,69200,912,2023-01-25
,,,,,
2022,25900,149300,175200,913,2023-01-25
2021,25900,149300,175200,913,2023-01-25
2020,26500,100800,127300,913,2023-01-25
,,,,,
2022,133700,155800,289500,915,2023-01-25
2021,133700,155800,289500,915,2023-01-25
2020,134200,110300,244500,915,2023-01-25
,,,,,
2022,171000,178500,349500,916,2023-01-25
2021,171000,178500,349500,916,2023-01-25
2020,143400,141200,284600,916,2023-01-25
,,,,,
2022,250500,235300,485800,917,2023-01-25
2021,250500,235300,485800,917,2023-01-25
