132	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1323	1	1817	2461	500004	80	400000	Antique	Residential	Average +20	2	4	2	3	12	01	7612	2461	2023-08-17
1325	1	1986	1868	247638	73	180800	Cape Cod	Residential	Average +20	1.75	3	1	1	7	01	4010	1868	2023-08-17
1326	1	1810	4189	821040	90	738900	Antique	Residential	Excellent	2	3	4	1	9	01	5262	4189	2023-08-17
1327	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
133	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1332	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1333	1	1986	3629	581141	76	441700	Modern/Contemp	Residential	Good	2	3	3	0	10	01	8415	3629	2023-08-17
1335	1	1989	2272	369375	79	291800	Cape Cod	Residential	Good	1.75	3	3	0	10	01	4672	2272	2023-08-17
1336	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1337	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1338	1	1993	3221	666734	81	540100	Cape Cod	Residential	Excellent	1.75	5	4	1	8	01	6242	3221	2023-08-17
1340	1	1988	2929	291451	73	212800	Conventional	Residential	Average +10	2	4	3	1	9	01	5510	2929	2023-08-17
1341	1	1993	4238	764731	81	619400	Cape Cod	Residential	Excellent	1.5	3	3	1	9	01	6373	4238	2023-08-17
1342	1	1990	3057	603499	75	452600	Modern/Contemp	Residential	Good +10	1.75	4	3	1	8	01	7422	3057	2023-08-17
1343	1	1988	1162	115830	73	84600	Conventional	Residential	Average	1.75	2	1	0	5	01	1426	1162	2023-08-17
1344	1	1992	3708	713151	75	534900	Modern/Contemp	Residential	Good +10	1	3	3	0	7	01	8892	3708	2023-08-17
1344	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1352	1	1997	2037	363160	81	294200	Cape Cod	Residential	Good	1.5	2	2	1	5	01	6165	2037	2023-08-17
1352	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1353	1	2004	4262	800487	89	712400	Cape Cod	Residential	Excellent	1.75	4	3	2	9	 	8723	4262	2023-08-17
1354	1	1950	2401	244030	88	214700	Conventional	Residential	Average +20	2	2	2	1	7	01	3841	2401	2023-08-17
1354	2	1900	475	71474	75	53600	Cape Cod	Residential	Below Average	1	1	1	0	3	01	1080	475	2023-08-17
1355	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1356	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1358	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
136	1	1890	192	25392	60	15200	Gvrment Municp	Industrial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	192	192	2023-08-17
1360	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1361	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1362	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1363	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1364	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1365	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1366	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1367	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
137	1	1965	720	77053	60	46200	Clubs/Lodge/Ha	Commercial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	720	720	2023-08-17
1373	1	1781	5220	899448	88	791500	Antique	Residential	Good +20	1.75	4	3	0	9	01	8936	5220	2023-08-17
1373	2	2011	1823	196217	72	141300	Shop	Commercial	Good	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	3	MISSING-Num Kitchens:	4862	1823	2023-08-17
1374	1	1972	2142	396685	67	265800	Colonial	Residential	Average +20	2	4	2	0	8	01	4699	2142	2023-08-17
1375	1	1786	4994	1081489	90	973300	Antique	Residential	Excellent	1.5	5	4	1	11	01	10960	4994	2023-08-17
1375	2		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1375	3		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1379	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
138	1	1812	9928	1566301	72	1127700	Church	Industrial	Average +20	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	11299	9928	2023-08-17
1382	1	1967	2636	691879	85	588100	Modern/Contemp	Residential	Good +20	1.5	3	3	1	11	01	6250	2636	2023-08-17
1384	1	1792	3699	628101	85	533900	Antique	Residential	Good +10	1.5	4	3	1	9	01	6525	3699	2023-08-17
1384	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1385	1	1815	3552	641410	85	545200	Antique	Residential	Good +10	1.75	5	4	0	10	01	7036	3552	2023-08-17
1386	1	2006	3356	738798	91	672300	Cape Cod	Residential	Excellent+10	1.75	3	2	1	8	 	7985	3356	2023-08-17
1387	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1388	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1389	1	1976	1392	196479	72	141500	Modern/Contemp	Residential	Average +10	1.75	2	1	0	5	01	2162	1392	2023-08-17
1389	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
139	1	1850	730	123322	66	81400	Clubs/Lodge/Ha	Commercial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	1395	730	2023-08-17
1394	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1399	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
140	1	1780	3213	628434	90	565600	Antique	Residential	Good +20	1.75	3	3	1	11	01	5838	3213	2023-08-17
1400	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1401	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1402	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1403	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1406	1	2003	3821	740505	89	659000	Cape Cod	Residential	Excellent	1.75	3	4	0	9	00	7536	3821	2023-08-17
1406	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1410	1	1991	1764	216556	71	153800	Cape Cod	Residential	Average +10	1.75	3	2	0	5	01	3728	1764	2023-08-17
1412	1	1971	877	84712	57	48300	Modern/Contemp	Residential	Minimum	1.75	1	0	1	3	01	1650	877	2023-08-17
1412	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1412	3		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1413	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1417	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
142	1	1835	1946	214372	85	182200	Conventional	Residential	Average +20	1.75	3	2	0	8	01	3314	1946	2023-08-17
1423	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
143	1	1850	2504	419407	76	318700	Antique	Residential	Good	1.5	3	3	0	8	01	4534	2504	2023-08-17
1435	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1436	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1437	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1438	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1439	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
144	1	1925	1367	155495	85	132200	Cape Cod	Residential	Average	1.5	2	1	0	5	01	2535	1367	2023-08-17
144	1	1925	1551	190580	75	142900	Cape Cod	Residential	Average	1.5	2	1	0	5	01	3527	1551	2024-07-15
1440	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1441	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1442	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1443	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1446	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1447	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1448	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1448	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1449	1	1950	1162	77522	72	55800	Camp	Residential	Average +10	2	3	1	1	5	01	1478	1162	2023-08-17
1450	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1451	1	1945	1152	141332	76	107400	Ranch	Residential	Average	1	2	1	0	4	01	1320	1152	2023-08-17
1455	1	1988	1825	294354	75	220800	Modern/Contemp	Residential	Average +20	2	3	3	0	6	01	3679	1825	2024-07-15
1455	1	1988	2065	294354	75	220800	Modern/Contemp	Residential	Average +20	2	3	3	0	6	01	3679	2065	2023-08-17
1456	1	1938	570	23040	65	15000	Camp	Residential	Minimum	1	1	1	0	2	01	698	570	2023-08-17
1457	1	1981	1400	141689	69	97800	Cape Cod	Residential	Below Average	1.75	3	2	0	5	01	2042	1400	2023-08-17
1462	1	1978	2400	352218	67	236000	Modern/Contemp	Residential	Average +20	1	3	2	0	5	01	5770	2400	2023-08-17
1462	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1464	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1466	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1468	1	1974	1875	334500	73	244200	Family Conver.	Residential	Average +20	1	3	2	0	8	01	4935	1875	2023-08-17
1468	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1469	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1471	1	1932	352	14718	65	9600	Camp	Residential	Average	1	2	0	0	3	01	528	352	2023-08-17
1472	1	1960	1152	94922	60	57000	Ranch	Residential	Minimum	1	2	1	0	5	01	1188	1152	2023-08-17
1473	1	1997	1537	150117	81	121600	Cape Cod	Residential	Average	1.5	3	2	0	5	01	1856	1537	2023-08-17
1473	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1473	3	1950	365	17385	60	10400	Camp	Residential	Below Average	1	1	1	0	2	 	768	365	2023-08-17
1475	1	1960	1040	62478	90	56200	Camp	Residential	Average	2	1	1	0	2	 	1353	1040	2023-08-17
1475	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1477	1	1940	994	108722	72	78300	Ranch	Residential	Below Average	1	1	1	0	5	01	1552	994	2023-08-17
148	1	1890	1311	203235	80	162600	Antique	Residential	Average +10	1.75	3	1	0	6	01	2442	1311	2023-08-17
1484	1	1955	1549	140323	72	101000	Conventional	Residential	Average +10	2	3	1	1	5	01	2305	1549	2023-08-17
1485	1	1935	1810	182911	76	139000	Modern/Contemp	Residential	Below Average	1	3	1	0	7	01	2915	1810	2023-08-17
1486	1	2010	1770	257886	93	239800	Cape Cod	Residential	Average +20	1.75	4	2	1	7	 	3256	1770	2023-08-17
1486	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1488	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1489	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
149	1	1995	1952	505568	76	384200	Vet Hospital	Commercial	Average	2.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	4779	1952	2023-08-17
150	1	2020	920	410718	98	402500	Fire Station V	Industrial	Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	5664	920	2023-08-17
151	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
152	1	1946	1584	243151	71	172600	Colonial	Residential	Average	2	3	1	1	7	01	2952	1584	2023-08-17
153	1	1778	1238	147297	75	110500	Cape Cod	Residential	Average	1.5	2	1	0	5	01	2145	1238	2023-08-17
154	1	1965	1744	137361	60	82400	Conventional	Residential	Below Average	2	3	1	0	6	01	2680	1744	2023-08-17
159	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
16	1	1809	11327	2077595	45	934900	B&B/Inn	Commercial	Excellent	3	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	19500	11327	2023-08-17
161	1	2004	8649	619476	86	532700	Pre-Eng Warhse	Industrial	Excellent	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	9793	8649	2023-08-17
162	1	1930	1608	165746	85	140900	Conventional	Residential	Average +10	2	3	1	1	7	01	2200	1608	2023-08-17
163	1	1942	2168	209472	80	167600	Conventional	Residential	Average +10	2	3	2	0	8	01	3828	2168	2023-08-17
163	2	2014	624	97922	94	92000	Studio/Garage	Residential	Average +10	1.75	 	0	0	1	 	2096	624	2023-08-17
164	1	1829	600	57852	72	41700	Ranch	Residential	Below Average	1	1	1	0	3	01	616	600	2023-08-17
167	1	1966	792	167670	72	120700	Modern/Contemp	Residential	Average	1	3	2	0	6	01	2059	792	2023-08-17
167	2	1912	2006	216077	72	155600	Stor/Off/Apt	Commercial	Average	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	3241	2006	2023-08-17
167	3		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
168	1	1968	1440	219765	72	158200	Ranch	Residential	Average	1	3	2	0	6	01	3108	1440	2023-08-17
169	1	1946	1346	166779	76	126800	Ranch	Residential	Below Average	1	2	2	0	6	01	2218	1346	2023-08-17
170	1	1830	1522	199700	90	179700	Antique	Residential	Average	1.5	2	1	0	7	01	2778	1522	2023-08-17
170	2	2008	4782	953524	96	915400	Town Hall	Industrial	Good	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	8	MISSING-Num Kitchens:	4928	4782	2023-08-17
171	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
172	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
172	1	2023	2408	354786	65	230600	Colonial	Residential	Average +20	2	3	2	1	 	 	3612	2408	2024-07-15
173	1	1988	2577	512170	90	461000	Colonial	Residential	Good	2	4	3	1	8	01	4960	2577	2023-08-17
174	1	1994	1344	174435	77	134300	Ranch	Residential	Below Average	1	3	2	0	5	01	2856	1344	2023-08-17
176	1	1981	1300	211752	72	152500	Ranch	Residential	Average	1	3	2	0	6	01	3372	1300	2023-08-17
177	1	1852	1440	129789	62	80500	Conventional	Residential	Below Average	1	2	1	0	6	01	3267	1440	2023-08-17
178	1	1900	1881	272687	85	231800	Cape Cod	Residential	Average +10	1.75	3	3	0	7	01	3812	1881	2023-08-17
179	1	1890	1453	168856	80	135100	Cape Cod	Residential	Average	1.75	4	1	1	8	01	2598	1453	2023-08-17
18	1	1796	1643	242538	80	194000	Antique	Residential	Average +10	1.5	2	2	0	7	01	3644	1643	2023-08-17
18	1	1796	1643	252156	80	201700	Antique	Residential	Average +10	1.5	2	2	0	7	01	3644	1643	2024-07-15
180	1	1997	3514	731918	81	592900	Modern/Contemp	Residential	Good +20	2	3	4	1	11	01	6752	3514	2023-08-17
181	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
182	1	1989	3015	575524	85	489200	Modern/Contemp	Residential	Good +10	2	4	3	1	12	01	6897	3015	2023-08-17
183	1	2021	2154	239384	100	239400	Conventional	Residential	Average +20	2	3	2	 	5	 	3321	2154	2023-08-17
187	1	1774	2158	332755	74	246200	Colonial	Residential	Average	2	2	1	1	7	01	5928	2158	2023-08-17
187	2	2008	558	46806	91	42600	Studio/Garage	Residential	Average	1	00	0	0	2	 	750	558	2023-08-17
188	1	1964	2611	326504	90	293900	Ranch	Residential	Average	2	3	3	0	9	01	6936	2611	2023-08-17
188	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
188	3	2021	1296	278706	100	278700	Apt/Cust Stbl	Residential	Average +20	2	1	1	 	4	 	7016	1296	2023-08-17
188	3	2021	1296	306346	100	306300	Apt/Cust Stbl	Residential	Good	2	1	1	 	4	 	7016	1296	2024-07-15
189	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
19	1	1900	1464	166720	75	125000	Ranch	Residential	Average	1	1	1	0	4	01	1464	1464	2023-08-17
190	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
191	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
192	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
194	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
195	1	1795	2539	359536	90	323600	Antique	Residential	Average +20	1.5	4	2	1	9	01	4290	2539	2023-08-17
197	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
2	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-07-15
20	1	1935	3131	411733	90	370600	Cape Cod	Residential	Good	1.5	4	2	1	9	01	5612	3131	2023-08-17
201	1	1781	2298	354262	80	283400	Antique	Residential	Average +20	1.5	5	2	0	8	01	4960	2298	2023-08-17
202	1	2013	1820	304700	97	295600	Cape Cod	Residential	Good +10	1.75	3	3	0	5	 	2276	1820	2023-08-17
202	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
203	1	1930	2190	304336	76	231300	Colonial	Residential	Average	2	4	1	1	10	01	3553	2190	2023-08-17
204	1	1957	7211	588589	66	388500	Apartments	Commercial	Below Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	13734	7211	2023-08-17
204	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
206	1	2017	3703	617478	98	605100	Cape Cod	Residential	Good +20	1.75	4	3	1	9	 	8275	3703	2023-08-17
207	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
207	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
208	1	1952	2066	217528	60	130500	Cape Cod	Residential	Average	1.75	4	2	0	9	01	4216	2066	2023-08-17
209	1	1992	1037	148485	75	111400	Ranch	Residential	Below Average	1	2	1	1	6	01	2992	1037	2023-08-17
21	1	1833	3441	395456	85	336100	Conventional	Residential	Good	1.75	4	3	1	8	01	5612	3441	2023-08-17
21	2	1930	895	94359	57	53800	Ranch	Residential	Minimum	1	2	1	0	5	01	1067	895	2023-08-17
210	1	1991	1813	219394	77	168900	Cape Cod	Residential	Average +10	1.75	3	1	1	6	01	3357	1813	2023-08-17
217	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
219	1	1990	1638	233213	75	174900	Cape Cod	Residential	Average +10	1.75	3	2	0	6	01	4099	1638	2023-08-17
22	1	1950	2113	300294	75	225200	Colonial	Residential	Average +10	1.75	3	2	0	7	01	2947	2113	2023-08-17
220	1	1960	1508	241139	72	173600	Ranch	Residential	Average +10	1	2	2	0	6	01	3937	1508	2023-08-17
221	1	1975	1966	285977	76	217300	Ranch	Residential	Average	1.5	3	3	0	8	01	4966	1966	2023-08-17
222	1	1997	1766	289484	85	246100	Ranch	Residential	Average +10	1	3	2	0	9	01	3716	1766	2023-08-17
223	1	2010	4488	410600	80	328500	Modern/Contemp	Residential	Average	2	3	3	0	7	 	5690	4488	2023-08-17
224	1	1940	1920	270776	85	230200	Cape Cod	Residential	Average +20	1.75	3	2	0	6	01	3675	1920	2023-08-17
225	1	1984	784	43247	71	30700	Mobile Home	Mobile Home	Average +10	1	2	1	0	4	 	948	784	2023-08-17
225	2	2016	868	47036	97	45600	Mobile Home	Mobile Home	Average +10	1	2	1	1	5	 	886	868	2023-08-17
225	2	2016	868	47611	70	33300	Mobile Home	Mobile Home	Average +10	1	3	1	 	5	 	886	868	2023-12-18
229	1	1784	1745	335043	90	301500	Antique	Residential	Average +20	1.5	3	3	0	7	01	4000	1745	2023-08-17
23	1	1810	2333	301910	71	214400	Antique	Residential	Average +10	1.75	5	2	0	9	01	3275	2333	2023-08-17
23	2		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
230	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
231	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
232	1	1979	570	79865	90	71900	Modern/Contemp	Residential	Below Average	1	2	1	1	4	01	1938	570	2023-08-17
233	1	1975	1056	154949	52	80600	Ranch	Residential	Average	1	3	1	0	6	01	2268	1056	2023-08-17
234	1	2012	1703	236564	95	224700	Cape Cod	Residential	Average +10	1.75	3	2	1	5	 	3428	1703	2023-08-17
235	1	1976	2523	357412	89	318100	Modern/Contemp	Residential	Average +20	1.75	2	2	0	7	01	4850	2523	2023-08-17
235	2	2003	792	102919	87	89500	Studio/Garage	Residential	Good +10	1	00	0	1	 	 	1296	792	2023-08-17
236	1	1975	2024	254325	72	183100	Cape Cod	Residential	Average +10	1.75	4	3	0	8	01	3672	2024	2023-08-17
237	1	1991	994	49225	77	37900	Mobile Home	Mobile Home	Average	1	3	2	0	5	01	1210	994	2023-08-17
238	1	1999	1352	167719	83	139200	Ranch	Residential	Below Average	1	3	2	0	5	01	3144	1352	2023-08-17
241	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
243	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
244	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
245	1	1965	1144	214647	90	193200	Ranch	Residential	Average +20	1	2	1	1	5	01	2577	1144	2023-08-17
246	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
247	1	1938	775	68195	15	10200	Ranch	Residential	Minimum	1	2	1	0	5	01	1220	775	2023-08-17
247	2	1955	256	11325	15	1700	Mobile Home	Mobile Home	Minimum	1	1	0	0	3	01	348	256	2023-08-17
248	1	1850	1712	147617	71	104800	Conventional	Residential	Average	2	2	1	0	5	01	2490	1712	2023-08-17
249	1	1988	1512	218576	68	148600	Cape Cod	Residential	Average +10	1.75	3	2	0	6	01	3400	1512	2023-08-17
25	1	1888	2934	516142	76	392300	Colonial	Residential	Average +20	2.5	4	3	0	11	02	4546	2934	2023-08-17
250	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
251	1	1774	3038	469166	76	356600	Antique	Residential	Average +10	1.75	3	3	1	7	01	6687	3038	2023-08-17
251	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
252	1	1988	1152	189464	73	138300	Modern/Contemp	Residential	Average +10	1.5	2	1	1	5	01	2640	1152	2023-08-17
253	1	1968	2234	276437	75	207300	Modern/Contemp	Residential	Average +10	2	3	2	0	7	01	3898	2234	2023-08-17
254	1	1817	2716	350894	90	315800	Antique	Residential	Average +10	1.5	5	2	0	9	01	5420	2716	2023-08-17
254	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
255	1	1930	4280	735991	77	566700	Colonial	Residential	Average +20	2	3	5	0	8	01	7192	4280	2024-07-15
255	1	1930	4610	735991	70	515200	Colonial	Residential	Average +20	2	3	5	0	8	01	7192	4610	2023-08-17
256	1	2014	2128	372697	96	357800	Ranch	Residential	Average +10	1	5	3	1	9	01	4256	2128	2023-08-17
256	2	2016	2646	442900	94	416300	Office Bldg	Commercial	Average	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	4776	2646	2023-08-17
256	3	2015	768	123809	97	120100	Ranch	Residential	Average	1	2	1	0	3	 	1548	768	2023-08-17
256	4	2016	3948	526330	90	473700	Office Bldg	Commercial	Average	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	7422	3948	2024-07-15
