App. Year	Improvements	Land	Total	PID	CollectedOn
2021	$308,000	$333,700	$641,700	495	2023-04-13
2020	$240,400	$323,400	$563,800	495	2023-04-13

2022	$63,500	$199,300	$262,800	501	2023-04-13
2021	$63,500	$199,300	$262,800	501	2023-04-13
2020	$65,000	$159,200	$224,200	501	2023-04-13

2022	$704,800	$688,900	$1,393,700	505	2023-04-13
2021	$704,800	$688,900	$1,393,700	505	2023-04-13
2020	$615,900	$571,800	$1,187,700	505	2023-04-13

2022	$580,400	$356,800	$937,200	506	2023-04-13
2021	$580,400	$356,800	$937,200	506	2023-04-13
2020	$490,100	$315,000	$805,100	506	2023-04-13

2022	($43,300)	$653,800	$610,500	507	2023-04-13
2021	$326,000	$653,800	$979,800	507	2023-04-13
2020	$283,000	$562,500	$845,500	507	2023-04-13

2022	$339,400	$260,800	$600,200	509	2023-04-13
2021	$339,400	$260,800	$600,200	509	2023-04-13
2020	$346,600	$229,600	$576,200	509	2023-04-13

2022	$406,200	$343,100	$749,300	510	2023-04-13
2021	$406,200	$343,100	$749,300	510	2023-04-13
2020	$383,700	$348,900	$732,600	510	2023-04-13

2022	$196,100	$212,500	$408,600	511	2023-04-13
2021	$196,100	$212,500	$408,600	511	2023-04-13
2020	$190,500	$202,000	$392,500	511	2023-04-13

2022	$0	$265,100	$265,100	512	2023-04-13
2021	$0	$265,100	$265,100	512	2023-04-13
2020	$0	$212,700	$212,700	512	2023-04-13

2022	$275,900	$214,600	$490,500	513	2023-04-13
2021	$275,900	$214,600	$490,500	513	2023-04-13
2020	$233,800	$249,000	$482,800	513	2023-04-13

2022	$365,300	$357,000	$722,300	514	2023-04-13
2021	$365,300	$357,000	$722,300	514	2023-04-13
2020	$330,700	$373,200	$703,900	514	2023-04-13

2022	$173,600	$187,700	$361,300	515	2023-04-13
2021	$173,600	$187,700	$361,300	515	2023-04-13
2020	$156,900	$180,400	$337,300	515	2023-04-13

2022	$331,700	$281,800	$613,500	517	2023-04-13
2021	$331,700	$281,800	$613,500	517	2023-04-13
2020	$279,200	$262,000	$541,200	517	2023-04-13

2022	$290,800	$217,800	$508,600	518	2023-04-13
2021	$290,800	$217,800	$508,600	518	2023-04-13
2020	$275,100	$177,700	$452,800	518	2023-04-13

2022	$142,100	$156,900	$299,000	519	2023-04-13
2021	$142,100	$156,900	$299,000	519	2023-04-13
2020	$124,600	$125,100	$249,700	519	2023-04-13

2022	$482,800	$204,900	$687,700	520	2023-04-13
2021	$482,800	$204,900	$687,700	520	2023-04-13
2020	$392,700	$164,000	$556,700	520	2023-04-13

2022	$133,200	$162,100	$295,300	522	2023-04-13
2021	$133,200	$162,100	$295,300	522	2023-04-13
2020	$118,100	$116,600	$234,700	522	2023-04-13

2022	$133,300	$217,300	$350,600	526	2023-04-13
2021	$133,300	$217,300	$350,600	526	2023-04-13
2020	$112,300	$155,900	$268,200	526	2023-04-13

2022	$312,700	$207,400	$520,100	527	2023-04-13
2021	$312,700	$207,400	$520,100	527	2023-04-13
2020	$342,300	$166,300	$508,600	527	2023-04-13

2022	$159,300	$181,700	$341,000	529	2023-04-13
2021	$159,300	$181,700	$341,000	529	2023-04-13
2020	$138,200	$145,200	$283,400	529	2023-04-13

2022	$458,500	$301,900	$760,400	530	2023-04-13
2021	$458,500	$301,900	$760,400	530	2023-04-13
2020	$496,700	$258,000	$754,700	530	2023-04-13

2022	$58,700	$182,400	$241,100	532	2023-04-13
2021	$58,700	$182,400	$241,100	532	2023-04-13
2020	$54,400	$160,700	$215,100	532	2023-04-13

2022	$561,200	$270,000	$831,200	533	2023-04-13
2021	$561,200	$270,000	$831,200	533	2023-04-13
2020	$497,900	$324,100	$822,000	533	2023-04-13

2022	$544,100	$312,100	$856,200	537	2023-04-13
2021	$544,100	$312,100	$856,200	537	2023-04-13
2020	$601,700	$274,900	$876,600	537	2023-04-13

2022	$379,300	$259,400	$638,700	538	2023-04-13
2021	$377,000	$259,400	$636,400	538	2023-04-13
2020	$336,800	$252,900	$589,700	538	2023-04-13

2022	$296,800	$300,900	$597,700	540	2023-04-13
2021	$296,800	$300,900	$597,700	540	2023-04-13
2020	$244,500	$305,400	$549,900	540	2023-04-13

2022	$184,300	$147,700	$332,000	542	2023-04-13
2021	$177,800	$147,700	$325,500	542	2023-04-13
2020	$164,900	$130,300	$295,200	542	2023-04-13

2022	$0	$54,100	$54,100	543	2023-04-13
2021	$0	$54,100	$54,100	543	2023-04-13
2020	$0	$44,300	$44,300	543	2023-04-13

2022	$62,700	$171,200	$233,900	544	2023-04-13
2021	$62,700	$171,200	$233,900	544	2023-04-13
2020	$47,900	$113,500	$161,400	544	2023-04-13

2022	$109,800	$168,200	$278,000	545	2023-04-13
2021	$102,700	$168,200	$270,900	545	2023-04-13
2020	$86,300	$111,000	$197,300	545	2023-04-13

2022	$115,400	$217,500	$332,900	546	2023-04-13
2021	$115,400	$217,500	$332,900	546	2023-04-13
2020	$107,900	$178,400	$286,300	546	2023-04-13

2022	$175,800	$185,500	$361,300	547	2023-04-13
2021	$175,800	$185,500	$361,300	547	2023-04-13
2020	$168,900	$156,700	$325,600	547	2023-04-13

2022	$3,600	$276,400	$280,000	552	2023-04-13
2021	$3,600	$276,400	$280,000	552	2023-04-13
2020	$3,500	$247,500	$251,000	552	2023-04-13

2022	$114,900	$203,800	$318,700	557	2023-04-13
2021	$114,900	$203,800	$318,700	557	2023-04-13
2020	$91,600	$151,000	$242,600	557	2023-04-13

2022	$45,800	$161,200	$207,000	558	2023-04-13
2021	$45,800	$161,200	$207,000	558	2023-04-13
2020	$50,400	$127,300	$177,700	558	2023-04-13

2022	$300,300	$270,400	$570,700	559	2023-04-13
2021	$300,300	$270,400	$570,700	559	2023-04-13
2020	$257,700	$278,200	$535,900	559	2023-04-13

2022	$123,400	$162,900	$286,300	560	2023-04-13
2021	$123,400	$162,900	$286,300	560	2023-04-13
2020	$123,500	$128,700	$252,200	560	2023-04-13

2022	$0	$12,200	$12,200	561	2023-04-13
2021	$0	$12,200	$12,200	561	2023-04-13
2020	$0	$11,900	$11,900	561	2023-04-13

2022	$344,200	$236,700	$580,900	563	2023-04-13
2021	$344,200	$236,700	$580,900	563	2023-04-13
2020	$299,500	$204,300	$503,800	563	2023-04-13

2022	$497,800	$657,500	$1,155,300	564	2023-04-13
2021	$497,800	$657,500	$1,155,300	564	2023-04-13
2020	$421,500	$550,300	$971,800	564	2023-04-13

2022	$247,800	$332,200	$580,000	565	2023-04-13
2021	$247,800	$332,200	$580,000	565	2023-04-13
2020	$256,000	$250,200	$506,200	565	2023-04-13

2022	$730,600	$508,400	$1,239,000	569	2023-04-13
2021	$732,700	$508,400	$1,241,100	569	2023-04-13
2020	$802,700	$447,800	$1,250,500	569	2023-04-13

2022	$184,400	$577,900	$762,300	570	2023-04-13
2021	$184,400	$578,000	$762,400	570	2023-04-13
2020	$138,500	$487,100	$625,600	570	2023-04-13

2022	$169,100	$180,000	$349,100	571	2023-04-13
2021	$169,100	$180,000	$349,100	571	2023-04-13
2020	$120,400	$158,500	$278,900	571	2023-04-13

2022	$155,200	$183,900	$339,100	572	2023-04-13
2021	$181,000	$183,900	$364,900	572	2023-04-13
2020	$31,500	$117,100	$148,600	572	2023-04-13

2022	$862,000	$1,131,400	$1,993,400	575	2023-04-13
2021	$862,000	$1,131,400	$1,993,400	575	2023-04-13
2020	$731,800	$765,900	$1,497,700	575	2023-04-13

2022	$2,084,100	$1,274,800	$3,358,900	576	2023-04-13
2021	$2,084,100	$1,349,300	$3,433,400	576	2023-04-13
2020	$1,802,900	$943,100	$2,746,000	576	2023-04-13

2022	$881,300	$822,200	$1,703,500	578	2023-04-13
2021	$881,300	$1,036,100	$1,917,400	578	2023-04-13
2020	$931,500	$654,800	$1,586,300	578	2023-04-13

2022	$443,300	$267,200	$710,500	579	2023-04-13
2021	$443,300	$267,200	$710,500	579	2023-04-13
2020	$360,800	$284,400	$645,200	579	2023-04-13

2022	$0	$19,300	$19,300	580	2023-04-13
2021	$0	$19,300	$19,300	580	2023-04-13
2020	$0	$17,500	$17,500	580	2023-04-13

2022	$174,700	$567,800	$742,500	581	2023-04-13
2021	$169,200	$567,800	$737,000	581	2023-04-13
2020	$153,400	$521,200	$674,600	581	2023-04-13

2022	$1,700,400	$671,400	$2,371,800	582	2023-04-13
2021	$971,900	$671,400	$1,643,300	582	2023-04-13
2020	$519,000	$518,200	$1,037,200	582	2023-04-13

2022	$561,900	$531,100	$1,093,000	584	2023-04-13
2021	$561,900	$531,100	$1,093,000	584	2023-04-13
2020	$454,200	$550,800	$1,005,000	584	2023-04-13

2022	$0	$346,300	$346,300	591	2023-04-13
2021	$0	$346,300	$346,300	591	2023-04-13
2020	$0	$258,900	$258,900	591	2023-04-13

2022	$0	$190,200	$190,200	592	2023-04-13
2021	$0	$190,200	$190,200	592	2023-04-13
2020	$0	$144,900	$144,900	592	2023-04-13

2022	$234,800	$372,000	$606,800	593	2023-04-13
2021	$234,800	$372,000	$606,800	593	2023-04-13
2020	$155,100	$330,600	$485,700	593	2023-04-13

2022	$541,800	$257,000	$798,800	594	2023-04-13
2021	$541,800	$257,000	$798,800	594	2023-04-13
2020	$459,400	$257,300	$716,700	594	2023-04-13

2022	$689,900	$399,500	$1,089,400	597	2023-04-13
2021	$689,900	$399,500	$1,089,400	597	2023-04-13
2020	$623,600	$376,500	$1,000,100	597	2023-04-13

2022	$0	$35,000	$35,000	598	2023-04-13
2021	$0	$35,000	$35,000	598	2023-04-13
2020	$0	$30,000	$30,000	598	2023-04-13

2022	$133,000	$128,800	$261,800	600	2023-04-13
2021	$133,000	$128,800	$261,800	600	2023-04-13
2020	$137,600	$109,600	$247,200	600	2023-04-13

2022	$0	$250,000	$250,000	603	2023-04-13
2021	$0	$250,000	$250,000	603	2023-04-13
2020	$0	$254,000	$254,000	603	2023-04-13

2022	$189,700	$133,300	$323,000	605	2023-04-13
2021	$189,700	$133,300	$323,000	605	2023-04-13
2020	$192,500	$100,000	$292,500	605	2023-04-13

2022	$243,800	$191,800	$435,600	607	2023-04-13
2021	$243,800	$191,800	$435,600	607	2023-04-13
2020	$236,400	$133,400	$369,800	607	2023-04-13

2022	$672,000	$460,500	$1,132,500	611	2023-04-13
2021	$672,000	$460,500	$1,132,500	611	2023-04-13
2020	$600,800	$416,800	$1,017,600	611	2023-04-13

2022	$403,700	$153,200	$556,900	616	2023-04-13
2021	$403,700	$153,200	$556,900	616	2023-04-13
2020	$285,900	$118,900	$404,800	616	2023-04-13

2022	$175,400	$155,200	$330,600	617	2023-04-13
2021	$153,300	$155,200	$308,500	617	2023-04-13
2020	$133,900	$126,800	$260,700	617	2023-04-13

2022	$83,100	$280,100	$363,200	618	2023-04-13
2021	$83,100	$280,100	$363,200	618	2023-04-13
2020	$89,400	$223,900	$313,300	618	2023-04-13

2022	$0	$70,300	$70,300	620	2023-04-13
2021	$0	$70,300	$70,300	620	2023-04-13
2020	$0	$63,800	$63,800	620	2023-04-13

2022	$147,500	$203,200	$350,700	621	2023-04-13
2021	$147,400	$203,200	$350,600	621	2023-04-13
2020	$107,100	$169,600	$276,700	621	2023-04-13

2022	$97,700	$138,300	$236,000	622	2023-04-13
2021	$97,700	$138,300	$236,000	622	2023-04-13
2020	$94,200	$110,600	$204,800	622	2023-04-13

2022	$89,500	$210,200	$299,700	623	2023-04-13
2021	$89,500	$210,200	$299,700	623	2023-04-13
2020	$63,100	$155,500	$218,600	623	2023-04-13

2022	$301,300	$291,700	$593,000	624	2023-04-13
2021	$301,300	$291,700	$593,000	624	2023-04-13
2020	$281,600	$254,600	$536,200	624	2023-04-13

2022	$553,700	$220,500	$774,200	625	2023-04-13
2021	$553,700	$220,500	$774,200	625	2023-04-13
2020	$583,700	$191,200	$774,900	625	2023-04-13

2022	$428,100	$297,700	$725,800	626	2023-04-13
2021	$428,100	$297,700	$725,800	626	2023-04-13
2020	$317,100	$265,600	$582,700	626	2023-04-13

2022	$0	$32,700	$32,700	627	2023-04-13
2021	$0	$32,700	$32,700	627	2023-04-13
2020	$0	$29,800	$29,800	627	2023-04-13

2022	$0	$585,800	$585,800	633	2023-04-13
2021	$0	$585,800	$585,800	633	2023-04-13
2020	$0	$521,100	$521,100	633	2023-04-13

2022	$0	$287,800	$287,800	634	2023-04-13
2021	$0	$287,800	$287,800	634	2023-04-13
2020	$0	$260,700	$260,700	634	2023-04-13

2022	$0	$4,200	$4,200	635	2023-04-13
2021	$0	$4,200	$4,200	635	2023-04-13
2020	$0	$2,900	$2,900	635	2023-04-13

2022	$0	$4,200	$4,200	636	2023-04-13
2021	$0	$4,200	$4,200	636	2023-04-13
2020	$0	$3,300	$3,300	636	2023-04-13

2022	$228,800	$81,000	$309,800	637	2023-04-13
2021	$228,800	$81,000	$309,800	637	2023-04-13
2020	$224,000	$48,100	$272,100	637	2023-04-13

2022	$279,300	$245,000	$524,300	638	2023-04-13
2021	$279,300	$245,000	$524,300	638	2023-04-13
2020	$267,000	$201,900	$468,900	638	2023-04-13

2022	$1,610,400	$809,400	$2,419,800	639	2023-04-13
2021	$1,610,400	$809,400	$2,419,800	639	2023-04-13
2020	$1,516,800	$479,600	$1,996,400	639	2023-04-13

2022	$0	$40,400	$40,400	643	2023-04-13
2021	$0	$40,400	$40,400	643	2023-04-13
2020	$0	$37,000	$37,000	643	2023-04-13

2022	$243,400	$133,300	$376,700	645	2023-04-13
2021	$243,400	$133,300	$376,700	645	2023-04-13
2020	$240,600	$101,500	$342,100	645	2023-04-13

2022	$30,000	$302,800	$332,800	647	2023-04-13
2021	$30,000	$302,800	$332,800	647	2023-04-13
2020	$21,600	$233,000	$254,600	647	2023-04-13

2022	$838,300	$492,700	$1,331,000	648	2023-04-13
2021	$838,300	$492,700	$1,331,000	648	2023-04-13
2020	$685,900	$638,500	$1,324,400	648	2023-04-13

2022	$318,500	$254,900	$573,400	649	2023-04-13
2021	$318,500	$254,900	$573,400	649	2023-04-13
2020	$282,700	$268,400	$551,100	649	2023-04-13

2022	$183,500	$235,400	$418,900	650	2023-04-13
2021	$183,500	$235,400	$418,900	650	2023-04-13
2020	$187,900	$222,000	$409,900	650	2023-04-13

2022	$183,300	$278,100	$461,400	651	2023-04-13
2021	$183,300	$278,100	$461,400	651	2023-04-13
2020	$180,700	$244,500	$425,200	651	2023-04-13

2022	$23,900	$208,300	$232,200	652	2023-04-13
2021	$23,900	$208,300	$232,200	652	2023-04-13
2020	$32,100	$154,400	$186,500	652	2023-04-13

2022	$68,500	$262,400	$330,900	653	2023-04-13
2021	$68,500	$262,400	$330,900	653	2023-04-13
2020	$94,600	$198,400	$293,000	653	2023-04-13

2022	$107,000	$377,200	$484,200	654	2023-04-13
2021	$107,000	$377,200	$484,200	654	2023-04-13
2020	$80,800	$294,600	$375,400	654	2023-04-13

2022	$480,400	$433,200	$913,600	655	2023-04-13
2021	$480,400	$433,200	$913,600	655	2023-04-13
2020	$421,300	$275,600	$696,900	655	2023-04-13

2022	$0	$13,900	$13,900	659	2023-04-13
2021	$0	$13,900	$13,900	659	2023-04-13
2020	$0	$12,100	$12,100	659	2023-04-13

2022	$55,700	$128,400	$184,100	664	2023-04-13
2021	$55,700	$128,400	$184,100	664	2023-04-13
2020	$69,800	$107,300	$177,100	664	2023-04-13

2022	$18,200	$100,700	$118,900	667	2023-04-13
2021	$18,200	$100,700	$118,900	667	2023-04-13
2020	$21,800	$65,500	$87,300	667	2023-04-13

2022	$44,600	$225,800	$270,400	673	2023-04-13
2021	$44,600	$225,800	$270,400	673	2023-04-13
2020	$51,500	$169,300	$220,800	673	2023-04-13

2022	$0	$52,400	$52,400	675	2023-04-13
2021	$0	$52,400	$52,400	675	2023-04-13
2020	$0	$47,600	$47,600	675	2023-04-13

2022	$0	$11,600	$11,600	686	2023-04-13
2021	$0	$11,600	$11,600	686	2023-04-13
2020	$0	$10,500	$10,500	686	2023-04-13

2022	$2,600	$47,600	$50,200	688	2023-04-13
2021	$2,600	$47,600	$50,200	688	2023-04-13
2020	$2,300	$50,000	$52,300	688	2023-04-13

2022	$309,800	$207,100	$516,900	689	2023-04-13
2021	$301,300	$207,100	$508,400	689	2023-04-13
2020	$223,400	$183,700	$407,100	689	2023-04-13

2022	$726,400	$200,500	$926,900	690	2023-04-13
2021	$726,400	$200,500	$926,900	690	2023-04-13
2020	$591,800	$191,700	$783,500	690	2023-04-13

2022	$400,600	$265,800	$666,400	691	2023-04-13
2021	$400,600	$265,800	$666,400	691	2023-04-13
2020	$405,100	$217,300	$622,400	691	2023-04-13

2022	$578,500	$227,500	$806,000	692	2023-04-13
2021	$578,500	$227,500	$806,000	692	2023-04-13
2020	$516,900	$151,300	$668,200	692	2023-04-13

2022	$192,900	$152,200	$345,100	694	2023-04-13
2021	$191,000	$152,200	$343,200	694	2023-04-13
2020	$163,000	$114,700	$277,700	694	2023-04-13

2022	$179,300	$193,800	$373,100	695	2023-04-13
2021	$179,300	$193,800	$373,100	695	2023-04-13
2020	$138,900	$157,700	$296,600	695	2023-04-13

2022	$324,100	$191,200	$515,300	696	2023-04-13
2021	$301,800	$191,200	$493,000	696	2023-04-13
2020	$294,500	$165,700	$460,200	696	2023-04-13

2022	$227,900	$214,600	$442,500	697	2023-04-13
2021	$227,900	$214,600	$442,500	697	2023-04-13
2020	$169,800	$208,400	$378,200	697	2023-04-13

2022	$486,500	$179,200	$665,700	698	2023-04-13
2021	$486,500	$179,200	$665,700	698	2023-04-13
2020	$463,100	$180,800	$643,900	698	2023-04-13

2022	$48,900	$77,600	$126,500	700	2023-04-13
2021	$48,900	$77,600	$126,500	700	2023-04-13
2020	$40,900	$72,900	$113,800	700	2023-04-13

2022	$208,100	$176,600	$384,700	701	2023-04-13
2021	$208,100	$176,600	$384,700	701	2023-04-13
2020	$151,100	$142,000	$293,100	701	2023-04-13

2022	$216,000	$149,500	$365,500	702	2023-04-13
2021	$216,000	$149,500	$365,500	702	2023-04-13
2020	$213,600	$119,400	$333,000	702	2023-04-13

2022	$66,400	$191,800	$258,200	703	2023-04-13
2021	$66,400	$191,800	$258,200	703	2023-04-13
2020	$57,500	$143,600	$201,100	703	2023-04-13

2022	$146,600	$149,000	$295,600	704	2023-04-13
2021	$146,600	$149,000	$295,600	704	2023-04-13
2020	$128,500	$111,800	$240,300	704	2023-04-13

2022	$2,000	$8,800	$10,800	705	2023-04-13
2021	$2,000	$8,800	$10,800	705	2023-04-13
2020	$2,000	$8,000	$10,000	705	2023-04-13

2022	$213,600	$196,500	$410,100	706	2023-04-13
2021	$213,600	$196,500	$410,100	706	2023-04-13
2020	$202,400	$158,400	$360,800	706	2023-04-13

2022	$210,800	$170,800	$381,600	707	2023-04-13
2021	$210,800	$170,800	$381,600	707	2023-04-13
2020	$218,500	$139,600	$358,100	707	2023-04-13

2022	$144,900	$157,600	$302,500	708	2023-04-13
2021	$144,900	$157,600	$302,500	708	2023-04-13
2020	$153,200	$119,600	$272,800	708	2023-04-13

2022	$162,700	$125,900	$288,600	711	2023-04-13
2021	$162,700	$125,900	$288,600	711	2023-04-13
2020	$157,400	$96,300	$253,700	711	2023-04-13

2022	$0	$447,800	$447,800	717	2023-04-13
2021	$0	$447,800	$447,800	717	2023-04-13
2020	$0	$405,000	$405,000	717	2023-04-13

2022	$347,200	$280,700	$627,900	719	2023-04-13
2021	$341,500	$280,700	$622,200	719	2023-04-13
2020	$222,600	$143,600	$366,200	719	2023-04-13

2022	$213,000	$175,200	$388,200	720	2023-04-13
2021	$213,000	$175,200	$388,200	720	2023-04-13
2020	$153,400	$137,000	$290,400	720	2023-04-13

2022	$249,500	$145,600	$395,100	723	2023-04-13
2021	$209,100	$145,600	$354,700	723	2023-04-13
2020	$136,500	$112,000	$248,500	723	2023-04-13

2022	$0	$466,700	$466,700	724	2023-04-13
2021	$0	$466,700	$466,700	724	2023-04-13
2020	$0	$425,900	$425,900	724	2023-04-13

2022	$446,600	$301,400	$748,000	725	2023-04-13
2021	$446,600	$301,400	$748,000	725	2023-04-13
2020	$390,300	$268,000	$658,300	725	2023-04-13

2022	$559,500	$267,700	$827,200	734	2023-04-13
2021	$559,500	$267,700	$827,200	734	2023-04-13
2020	$527,600	$227,300	$754,900	734	2023-04-13

2022	$0	$258,100	$258,100	735	2023-04-13
2021	$0	$270,500	$270,500	735	2023-04-13
2020	$0	$205,100	$205,100	735	2023-04-13

2022	$1,054,700	$284,700	$1,339,400	736	2023-04-13
2021	$1,054,700	$284,700	$1,339,400	736	2023-04-13
2020	$977,700	$289,500	$1,267,200	736	2023-04-13

2022	$854,300	$389,700	$1,244,000	737	2023-04-13
2021	$854,300	$389,700	$1,244,000	737	2023-04-13
2020	$732,000	$254,800	$986,800	737	2023-04-13

2022	$375,400	$271,100	$646,500	738	2023-04-13
2021	$375,400	$271,100	$646,500	738	2023-04-13
2020	$354,000	$183,600	$537,600	738	2023-04-13

2022	$471,700	$329,500	$801,200	739	2023-04-13
2021	$540,400	$329,500	$869,900	739	2023-04-13
2020	$409,400	$265,000	$674,400	739	2023-04-13

2022	$668,000	$334,400	$1,002,400	740	2023-04-13
2021	$668,000	$334,400	$1,002,400	740	2023-04-13
2020	$651,900	$298,400	$950,300	740	2023-04-13

2022	$136,000	$320,100	$456,100	741	2023-04-13
2021	$146,100	$363,400	$509,500	741	2023-04-13
2020	$120,000	$270,700	$390,700	741	2023-04-13

2022	$602,000	$344,800	$946,800	742	2023-04-13
2021	$602,000	$344,800	$946,800	742	2023-04-13
2020	$562,800	$316,100	$878,900	742	2023-04-13

2022	$258,000	$268,600	$526,600	743	2023-04-13
2021	$256,800	$294,500	$551,300	743	2023-04-13
2020	$254,400	$215,800	$470,200	743	2023-04-13

2022	$525,500	$352,900	$878,400	744	2023-04-13
2021	$525,500	$352,900	$878,400	744	2023-04-13
2020	$446,100	$333,200	$779,300	744	2023-04-13

2022	$0	$273,700	$273,700	745	2023-04-13
2021	$0	$273,700	$273,700	745	2023-04-13
2020	$0	$290,000	$290,000	745	2023-04-13

2022	$657,300	$297,600	$954,900	746	2023-04-13
2021	$657,300	$297,600	$954,900	746	2023-04-13
2020	$609,500	$263,000	$872,500	746	2023-04-13

2022	$454,400	$330,800	$785,200	747	2023-04-13
2021	$394,000	$330,800	$724,800	747	2023-04-13
2020	$362,200	$228,900	$591,100	747	2023-04-13

2022	$424,400	$417,700	$842,100	748	2023-04-13
2021	$424,400	$417,700	$842,100	748	2023-04-13
2020	$373,100	$349,200	$722,300	748	2023-04-13

2022	$1,062,400	$588,700	$1,651,100	749	2023-04-13
2021	$1,062,400	$588,700	$1,651,100	749	2023-04-13
2020	$1,049,800	$498,000	$1,547,800	749	2023-04-13

2022	$1,008,100	$272,500	$1,280,600	750	2023-04-13
2021	$926,200	$272,500	$1,198,700	750	2023-04-13
2020	$822,300	$206,900	$1,029,200	750	2023-04-13

2022	$311,800	$228,100	$539,900	751	2023-04-13
2021	$299,700	$228,100	$527,800	751	2023-04-13
2020	$284,300	$194,800	$479,100	751	2023-04-13

2022	$335,600	$256,700	$592,300	752	2023-04-13
2021	$335,600	$256,700	$592,300	752	2023-04-13
2020	$293,500	$257,900	$551,400	752	2023-04-13

2022	$475,900	$560,300	$1,036,200	753	2023-04-13
2021	$475,900	$560,300	$1,036,200	753	2023-04-13
2020	$415,300	$446,400	$861,700	753	2023-04-13

2022	$506,500	$426,100	$932,600	754	2023-04-13
2021	$506,500	$426,100	$932,600	754	2023-04-13
2020	$499,500	$397,100	$896,600	754	2023-04-13

2022	$173,500	$173,400	$346,900	755	2023-04-13
2021	$167,000	$173,400	$340,400	755	2023-04-13
2020	$139,600	$115,500	$255,100	755	2023-04-13

2022	$363,200	$548,200	$911,400	756	2023-04-13
2021	$363,200	$548,200	$911,400	756	2023-04-13
2020	$350,100	$482,200	$832,300	756	2023-04-13

2022	$0	$251,800	$251,800	757	2023-04-13
2021	$0	$251,800	$251,800	757	2023-04-13
2020	$0	$226,900	$226,900	757	2023-04-13

2022	$122,500	$223,700	$346,200	758	2023-04-13
2021	$122,500	$223,700	$346,200	758	2023-04-13
2020	$108,400	$181,200	$289,600	758	2023-04-13

2022	$103,400	$177,900	$281,300	759	2023-04-13
2021	$103,400	$177,900	$281,300	759	2023-04-13
2020	$95,400	$139,500	$234,900	759	2023-04-13

2022	$0	$289,600	$289,600	760	2023-04-13
2021	$0	$289,600	$289,600	760	2023-04-13
2020	$0	$252,100	$252,100	760	2023-04-13

2022	$0	$181,700	$181,700	762	2023-04-13
2021	$0	$181,700	$181,700	762	2023-04-13
2020	$0	$147,200	$147,200	762	2023-04-13

2022	$53,400	$141,100	$194,500	764	2023-04-13
2021	$53,400	$141,100	$194,500	764	2023-04-13
2020	$55,500	$84,500	$140,000	764	2023-04-13

2022	$313,700	$222,400	$536,100	765	2023-04-13
2021	$313,700	$222,400	$536,100	765	2023-04-13
2020	$313,300	$247,800	$561,100	765	2023-04-13

2022	$8,700	$483,700	$492,400	767	2023-04-13
2021	$8,700	$483,700	$492,400	767	2023-04-13
2020	$7,400	$437,800	$445,200	767	2023-04-13

2022	$639,200	$215,800	$855,000	768	2023-04-13
2021	$627,900	$215,800	$843,700	768	2023-04-13
2020	$464,000	$168,200	$632,200	768	2023-04-13

2022	$195,800	$149,200	$345,000	769	2023-04-13
2021	$195,800	$149,200	$345,000	769	2023-04-13
2020	$193,700	$115,300	$309,000	769	2023-04-13

2022	$0	$269,900	$269,900	770	2023-04-13
2021	$0	$269,900	$269,900	770	2023-04-13
2020	$0	$233,200	$233,200	770	2023-04-13

2022	$283,000	$205,900	$488,900	771	2023-04-13
2021	$283,000	$205,900	$488,900	771	2023-04-13
2020	$216,300	$160,700	$377,000	771	2023-04-13

2022	$256,700	$176,600	$433,300	772	2023-04-13
2021	$256,700	$176,600	$433,300	772	2023-04-13
2020	$250,900	$124,800	$375,700	772	2023-04-13

2022	$0	$142,900	$142,900	773	2023-04-13
2021	$0	$142,900	$142,900	773	2023-04-13
2020	$0	$107,300	$107,300	773	2023-04-13

2022	$161,200	$147,700	$308,900	774	2023-04-13
2021	$161,200	$147,700	$308,900	774	2023-04-13
2020	$125,900	$107,500	$233,400	774	2023-04-13

2022	$127,300	$164,800	$292,100	775	2023-04-13
2021	$127,300	$164,800	$292,100	775	2023-04-13
2020	$91,900	$123,000	$214,900	775	2023-04-13

2022	$404,000	$206,900	$610,900	776	2023-04-13
2021	$404,000	$206,900	$610,900	776	2023-04-13
2020	$370,200	$131,400	$501,600	776	2023-04-13

2022	$831,100	$401,000	$1,232,100	782	2023-04-13
2021	$831,100	$401,000	$1,232,100	782	2023-04-13
2020	$760,400	$412,300	$1,172,700	782	2023-04-13

2022	$94,200	$152,700	$246,900	783	2023-04-13
2021	$94,200	$152,700	$246,900	783	2023-04-13
2020	$117,400	$106,300	$223,700	783	2023-04-13

2022	$11,200	$149,400	$160,600	784	2023-04-13
2021	$11,200	$149,400	$160,600	784	2023-04-13
2020	$10,400	$140,300	$150,700	784	2023-04-13

2022	$857,100	$551,300	$1,408,400	785	2023-04-13
2021	$857,100	$551,300	$1,408,400	785	2023-04-13
2020	$701,000	$613,600	$1,314,600	785	2023-04-13

2022	$484,200	$382,900	$867,100	786	2023-04-13
2021	$484,200	$382,900	$867,100	786	2023-04-13
2020	$419,400	$379,600	$799,000	786	2023-04-13

2022	$238,800	$166,500	$405,300	787	2023-04-13
2021	$238,800	$166,500	$405,300	787	2023-04-13
